artist_id,name,genres,popularity,followers,total_streams,daily_chart_times,avg_chart_pos,top_peak_pos
7lzordPuZEXxwt9aoVZYmG,Billy Idol,"album rock, classic rock, dance rock, hard rock, mellow gold, new romantic, new wave, new wave pop, rock, soft rock, synthpop",70,1271958,1838440.0,2.0,159.0,131.0
2cADQgiLMjNhbsfeN52Bf3,Swizz Beatz,"battle rap, hip pop, pop rap, rap, southern hip hop, trap",64,303209,1794828.0,2.0,122.0,66.0
59wfkuBoNyhDMQGCljbUbA,Diddy,"dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap",74,1185949,1794828.0,2.0,122.0,66.0
17lzZA2AlOHwCwFALHttmp,2 Chainz,"atl hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap",80,6607365,1794828.0,2.0,122.0,66.0
1lEXbUjKjHQ7uc9jFfEViJ,TGT,pop r&b,37,111004,1794828.0,2.0,122.0,66.0
0NbfKEOTQCcwd6o7wSDOHI,The Game,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap",74,3562259,1794828.0,2.0,122.0,66.0
34nVLWMJTjaMh2aSMOQHei,King Pharaoh,,17,4295,1794828.0,2.0,122.0,66.0
0399oiMcmbOzzsYQDNYqxn,Problem,"cali rap, gangster rap, hyphy, pop rap, rap, southern hip hop, trap, west coast trap",58,226728,1794828.0,2.0,122.0,66.0
6X8WdFjrNhXATMDSs26aCc,Curren$y,"alternative hip hop, dirty south rap, gangster rap, hip hop, new orleans rap, pop rap, rap, southern hip hop, underground hip hop",68,832379,1794828.0,2.0,122.0,66.0
6Ha4aES39QiVjR0L2lwuwq,Yo Gotti,"dirty south rap, gangster rap, hip hop, memphis hip hop, pop rap, rap, southern hip hop, tennessee hip hop, trap",72,3450001,1794828.0,2.0,122.0,66.0
67nwj3Y5sZQLl72VNUHEYE,Wale,"dance pop, gangster rap, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap, urban contemporary",75,3277305,1794828.0,2.0,122.0,66.0
0YWxKQj2Go9CGHCp77UOyy,Fabolous,"dance pop, gangster rap, hip hop, hip pop, pop rap, r&b, rap, trap, urban contemporary",70,1998721,1794828.0,2.0,122.0,66.0
360IAlyVv4PCEVjgyMZrxK,Miguel,"dance pop, pop, r&b, urban contemporary",79,3639637,1782328.0,2.0,162.0,136.0
1z7b1Pr1rSlvWRzsW3HOrS,Russ,"hawaiian hip hop, rap",79,4112609,1702996.0,2.0,149.0,149.0
4ohRzp7ZzPQi3PzCiBrDAm,Porky Slim,,24,5873,1693166.0,2.0,147.0,129.0
3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",77,5163629,1689101.0,2.0,143.0,135.0
5FxD8fkQZ6KcsSYupDVoSO,Omar Apollo,"alternative r&b, bedroom pop, bedroom soul, chill r&b, indie r&b, pop, r&b",67,418023,1681731.0,2.0,159.0,126.0
3hBQ4zniNdQf1cqqo6hzuW,Salmo,"italian hip hop, italian underground hip hop, rap sardegna",74,2070686,1679819.0,2.0,148.0,143.0
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,"miami hip hop, rap, underground hip hop",79,4486953,1667639.0,2.0,158.0,141.0
6ynopZPMBXcIGBI9M02Un5,Haftbefehl,german hip hop,68,530132,1654709.0,2.0,124.0,98.0
6QtgPSJPSzcnn7dPZ4VINp,King Von,chicago rap,76,1283917,1637035.0,2.0,156.0,151.0
4N7IToHBlPXqlrXiv1Nij6,rei brown,"lo-fi beats, sad lo-fi",55,93511,1630086.0,2.0,168.0,141.0
00me4Ke1LsvMxt5kydlMyU,Cosculluela,"latin, latin hip hop, perreo, reggaeton, reggaeton flow, trap latino",72,4061610,1602666.0,2.0,153.0,129.0
487N2T9nIPEHrlTZLL3SQs,ZÃÂ© Neto & Cristiano,"sertanejo, sertanejo universitario",81,14736735,1573061.0,2.0,171.0,153.0
5yN0nwLpUCaZ2gr67bndCN,Amanda Shires,"alternative country, folk, new americana, roots rock",57,35700,1570969.0,2.0,166.0,147.0
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"atl hip hop, dirty south rap, hip hop, pop rap, rap, southern hip hop, trap",78,2231814,1553223.0,2.0,142.0,132.0
3ZuBEj9ppJe8GSdKaMTfMN,Nimo,"german hip hop, swedish hip hop",72,1114321,1549087.0,2.0,173.0,168.0
5wyWp867LWGjFmYZXVSFnZ,MERO,german hip hop,65,1904996,1536504.0,2.0,164.0,160.0
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,"dance pop, neo soul, pop",77,929151,1484329.0,2.0,190.0,183.0
7AcV1lk8Zrgo1691PDWEle,Freshlyground,"afro soul, afropop, south african pop, south african pop dance",63,44218,1464503.0,2.0,165.0,143.0
2qxJFvFYMEDqd7ui6kSAcq,Zedd,"complextro, dance pop, edm, electro house, electropop, german techno, pop, pop dance, tropical house",78,5559432,1461267.0,2.0,158.0,138.0
6sqZoZxe9BQwk7Zxh6STfF,Kadhja Bonet,"indie jazz, indie soul, psychedelic soul",54,69799,1456832.0,2.0,151.0,145.0
4ZhFCxPekpmV12n2xMeF2z,Ink,,54,2527,1456832.0,2.0,151.0,145.0
5Gejwv3xz2DpLcxVpMD6hL,Thurl Ravenscroft,movie tunes,47,3417,1448388.0,1.0,137.0,137.0
164hs3x1Tsp3FgJWNHee1r,The Citizens of Halloween,halloween,54,10413,1442220.0,1.0,73.0,73.0
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,"album rock, blues rock, classic rock, country rock, hard rock, mellow gold, rock, southern rock",74,3632598,1438538.0,2.0,156.0,139.0
09EYYUcfEDOvj3D5f45L99,MC Ingryd,funk 150 bpm,45,99813,1410819.0,2.0,176.0,161.0
6ac253D3NynjiNAjkkR2TJ,DJ Henrique da VK,funk 150 bpm,46,2342,1410819.0,2.0,176.0,161.0
59jlthNnbmim5l9tmNA7se,Maiara & Maraisa,"sertanejo, sertanejo pop, sertanejo universitario",76,9404433,1392067.0,2.0,194.0,188.0
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,"dmv rap, pop, r&b, rap",79,1812675,1353382.0,2.0,196.0,194.0
5YCc6xS5Gpj3EkaYGdjyNK,WOS,"argentine indie, trap argentino",70,2159765,1309697.0,2.0,192.0,186.0
2JsDK87cAxuUlz4L4izU7A,Evlay,,50,1354,1309697.0,2.0,192.0,186.0
5B6H1Dq77AV1LZWrbNsuH5,Jarabe De Palo,"latin, latin alternative, latin pop, latin rock, rock en espanol, spanish pop, spanish rock",69,1162747,1291984.0,2.0,175.0,162.0
7MzHPIXAqIOCnvK0sVY72W,Helene Fischer,"classic schlager, partyschlager, schlager",67,1272446,1285882.0,1.0,174.0,174.0
6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,"bergamo indie, italian indie pop, italian pop, milan indie",71,549082,1276214.0,2.0,198.0,198.0
7rXMvXRnWHaSwnVvPeUUfw,Gloria Groove,"funk carioca, pop, pop lgbtq+ brasileira",69,1110171,1259796.0,2.0,194.0,187.0
6xF3XdxG7VHRmQmTJxRqX8,Manu Gavassi,"funk carioca, nova mpb, pop, pop nacional, post-teen pop",60,665945,1259796.0,2.0,194.0,187.0
3CbYyyd8wH3RT6t0jwpdzC,Murda Beatz,"canadian hip hop, canadian trap",64,121441,1248244.0,2.0,186.0,183.0
0z4gvV4rjIZ9wHck67ucSV,Akon,dance pop,81,2871074,1203193.0,1.0,77.0,77.0
3OpnoUqoRIHWbsFs4Nw0NQ,Nat King Cole Trio,"adult standards, lounge, swing, vocal jazz",46,119589,1154543.0,1.0,178.0,178.0
3nohf4qILMr5aUSOsolwxB,Jona Lewie,new wave pop,37,7085,1152756.0,1.0,181.0,181.0
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,"dance pop, edm, electro house, pop, pop dance, tropical house",77,3596486,1135893.0,1.0,106.0,106.0
292jMVlKq180yzi8WRaVU6,7ari,"arabic hip hop, moroccan pop, rai, rap maroc",49,225770,1135893.0,1.0,106.0,106.0
1G9G7WwrXka3Z1r7aIDjI7,Outkast,"atl hip hop, dirty south rap, hip hop, rap, southern hip hop",76,1762308,1115971.0,1.0,118.0,118.0
2Kx7MNY7cI1ENniW7vT30N,Norah Jones,"adult standards, contemporary vocal jazz, jazz pop, neo mellow, vocal jazz",73,2643265,1088492.0,1.0,196.0,196.0
5rkVyNGXEgeUqKkB5ccK83,Ashanti,"dance pop, hip hop, hip pop, pop, r&b, urban contemporary",72,2205952,1085445.0,1.0,83.0,83.0
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,"alt z, pop",77,525692,1076384.0,1.0,96.0,96.0
3xs0LEzcPXtgNfMNcHzLIP,Rockwell,,61,21636,1071832.0,1.0,112.0,112.0
7rpf45DdbpweG51Acze45i,Kay Starr,"adult standards, big band, brill building pop, deep adult standards, easy listening, lounge, swing, torch song, vocal jazz",43,35459,1062028.0,1.0,199.0,199.0
0f2YkMXwFNJNSX7MymevKE,Kaash Paige,"pop r&b, r&b",64,214190,1060011.0,1.0,114.0,114.0
6GEykX11lQqp92UVOQQCC7,DJ Premier,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, jazz boom bap, turntablism",60,187811,1052979.0,1.0,139.0,139.0
2HPiMwJktBXqakN0hnON2R,Lous and The Yakuza,belgian pop,56,144659,1044931.0,1.0,95.0,95.0
1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,"east coast hip hop, hardcore hip hop, hip hop, hip pop, pop rap, rap",74,1855140,1031844.0,1.0,115.0,115.0
7LzTBVNarOeaDXFdzOugAI,Sly Pyper,,50,405,994277.0,1.0,159.0,159.0
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"g funk, gangster rap, hip hop, rap, west coast rap",80,5938698,994277.0,1.0,159.0,159.0
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"hip pop, neo soul, pop, r&b, urban contemporary",79,8981771,991419.0,1.0,106.0,106.0
2jzc5TC5TVFLXQlBNiIUzE,a-ha,"europop, new romantic, new wave, new wave pop, permanent wave, soft rock, synthpop",72,1603443,942830.0,1.0,168.0,168.0
18ISxWwWjV6rPLoVCXf1dz,RIN,"german cloud rap, german hip hop",70,690197,938639.0,1.0,89.0,89.0
0VitAFMCI2apQxKzDjg1PU,BLOODY VINYL,"italian hip hop, trap italiana",60,119912,935278.0,1.0,143.0,143.0
51ltJZ6rB893AdzgCxSOV3,Greg Willen,"italian hip hop, trap italiana",55,36560,935278.0,1.0,143.0,143.0
5FkcU4BVzPptuB6AjobZIL,Taxi B,trap italiana,54,62169,935278.0,1.0,143.0,143.0
1gs79u8PKkWAW1yfymbkTt,Young Miles,trap italiana,58,23826,935278.0,1.0,143.0,143.0
2KXYAKQTxHuUHDtVgeGn6w,Slait,,60,39502,935278.0,1.0,143.0,143.0
2auikkNYqigWStoHWK1Grq,John Martin,pop edm,69,34723,934557.0,1.0,102.0,102.0
7ksQJtsXSRSrI5306UwIgH,Kim Jong Wan,"korean ost, korean pop",50,26974,921575.0,1.0,112.0,112.0
0ffoIkovMbaG01Y6U2jyAS,Andrew Andraos,,37,13125,915291.0,1.0,183.0,183.0
3tEWysDnxoUDsBi1rUruzj,Esprit Ange Andraos,,19,4,915291.0,1.0,183.0,183.0
00tVTdpEhQQw1bqdu8RCx2,Blue ÃÂyster Cult,"album rock, art rock, classic rock, hard rock, metal, rock, soft rock",65,1131467,915090.0,1.0,145.0,145.0
1QivQCLVipV61DiQiyV14A,Kim Loaiza,"latin viral pop, reggaeton mexicano",59,2252993,905364.0,1.0,123.0,123.0
7yjRUA0Iz3VI4Kqa5oPJZK,Jd Pantoja,"latin viral pop, reggaeton mexicano",61,2742805,905364.0,1.0,123.0,123.0
39KEQQAG9JhIt71g9NEVhh,Azet,"albanian hip hop, german hip hop",67,1143175,896858.0,1.0,142.0,142.0
2DlGxzQSjYe5N6G9nkYghR,Jennifer Lopez,"dance pop, pop, urban contemporary",78,10699273,889515.0,1.0,147.0,147.0
4FrXHrpbDLNyO3pbVv8RmF,Sophie and the Giants,sheffield indie,64,20451,879683.0,1.0,192.0,192.0
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,"deep house, disco house, house, tropical house",73,291171,879683.0,1.0,192.0,192.0
3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,"east coast hip hop, hip hop, rap",86,6576125,868301.0,1.0,133.0,133.0
20qISvAhX20dpIbOOzGK3q,Nas,"conscious hip hop, east coast hip hop, gangster rap, hardcore hip hop, hip hop, queens hip hop, rap",77,2530337,867581.0,1.0,140.0,140.0
2NJWI8byqTSqDaJRnqJY2z,KALIM,"german hip hop, german trap, hamburg hip hop",68,228525,863704.0,1.0,129.0,129.0
2ipbBHbU59PKSeDXAgMpkd,Marvin Divine,russelater,53,9577,856986.0,1.0,187.0,187.0
7I95CM75shzCjHuTzrepjM,Nova Twins,"black punk, uk diy punk",54,52260,848159.0,1.0,158.0,158.0
25u4wHJWxCA9vO0CzxAbK7,Lukas Graham,"danish pop, pop, scandipop",75,1858924,843385.0,1.0,141.0,141.0
2TL8gYTNgD6nXkyuUdDrMg,Jasmine Thompson,"neo mellow, pop, viral pop",70,797045,841596.0,1.0,138.0,138.0
1jKpNUjiz4KXgaAZD5FI9S,Zack De La Rocha,"industrial hip hop, political hip hop",51,65079,839395.0,1.0,111.0,111.0
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,"escape room, hip hop, political hip hop",66,928917,839395.0,1.0,111.0,111.0
0u2FHSq3ln94y5Q57xazwf,Keith Urban,"australian country, australian pop, contemporary country, country, country road",74,4355271,835522.0,1.0,150.0,150.0
1KCSPY1glIKqW2TotWuXOR,P!nk,"dance pop, pop",83,11820452,835522.0,1.0,150.0,150.0
3bYcjbVAN3rAuU3TMzw2mB,Marcus Mumford,british singer-songwriter,52,18780,829533.0,1.0,145.0,145.0
7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,"irish rock, pop rock",74,2587422,828738.0,1.0,169.0,169.0
7IziQIyiq8TGse0Mc1laYi,K4mo,,43,420,826626.0,1.0,136.0,136.0
2N4EYkIlG1kv25g6Wv8LGI,Killer Mike,"alternative hip hop, atl hip hop, conscious hip hop, dirty south rap, escape room, political hip hop, southern hip hop",56,238379,820955.0,1.0,108.0,108.0
7sfl4Xt5KmfyDs2T3SVSMK,Lil Jon,"atl hip hop, crunk, dance pop, dirty south rap, pop rap, southern hip hop",74,1187806,819014.0,1.0,153.0,153.0
10XY9PZCJKzUFzZOdtlQLU,LX,"german hip hop, hamburg hip hop",68,130095,818468.0,1.0,176.0,176.0
4exLIFE8sISLr28sqG1qNX,Travis Barker,rap rock,79,341917,809782.0,1.0,145.0,145.0
365Q4cNnnlsQErzPsUzyXY,HUMAN(X),,43,525,808568.0,1.0,151.0,151.0
2bxxlINUlcMQQb39K7IopR,Abraham Mateo,"latin, latin arena pop, latin pop, latin viral pop, reggaeton, spanish pop",64,1281144,808568.0,1.0,151.0,151.0
0haZhu4fFKt0Ag94kZDiz2,SofÃÂ­a Reyes,"dance pop, latin, latin pop, mexican pop, pop",73,2053699,808568.0,1.0,151.0,151.0
23wEWD21D4TPYiJugoXmYb,Thalia,"dance pop, latin, latin pop, mexican pop",72,3542857,808568.0,1.0,151.0,151.0
3XcCT5MPlQPWFTJyzXbfuX,Maejor,detroit hip hop,66,85463,808568.0,1.0,151.0,151.0
5MspMQqdVbdwP6ax3GXqum,Annie Lennox,"mellow gold, new wave pop, pop rock, soft rock",72,1090874,803820.0,1.0,176.0,176.0
0NKDgy9j66h3DLnN8qu1bB,Eurythmics,"dance rock, europop, mellow gold, new romantic, new wave, new wave pop, rock, soft rock, sophisti-pop, synthpop",69,1372068,803820.0,1.0,176.0,176.0
7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart,"new wave pop, rock keyboard",70,20340,803820.0,1.0,176.0,176.0
6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,"art pop, indie pop",68,454768,803506.0,1.0,161.0,161.0
4obzFoKoKRHIphyHzJ35G3,Becky G,"dance pop, latin, latin pop, latin viral pop, pop, rap latina, reggaeton, trap latino",83,10543681,800839.0,1.0,185.0,185.0
0hEurMDQu99nJRq8pTxO14,John Mayer,"neo mellow, pop rock, singer-songwriter",81,5248757,797681.0,1.0,123.0,123.0
3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,modern blues,74,1299492,797681.0,1.0,123.0,123.0
3GBBxBdoolb0B5YizZq9bF,Eno,"german drill, german hip hop",65,647272,794366.0,1.0,178.0,178.0
0DO5d7KMv6Gn1mIbDhlyUf,Nechie,,39,4367,790069.0,1.0,155.0,155.0
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,alternative hip hop,81,7573282,788712.0,1.0,174.0,174.0
3r1XkJ7vCs8kHBSzGvPLdP,slowthai,"hip hop, rap, uk alternative hip hop, uk hip hop, underground hip hop",67,393791,788712.0,1.0,174.0,174.0
3xByNj8XW17oW0wsJhgzYL,Slaves,"english indie rock, kent indie, modern alternative rock, modern rock",54,175347,788712.0,1.0,174.0,174.0
76Pl0epAMXVXJspaSuz8im,Freeze corleone,drill francais,69,388906,788104.0,1.0,154.0,154.0
19i93sA0D7yS9dYoVNBqAA,tha Supreme,"italian hip hop, italian pop, trap italiana",71,1458113,788015.0,1.0,168.0,168.0
1yqxFtPHKcGcv6SXZNdyT9,MK,"dance pop, deep groove house, edm, house, pop dance, tropical house",69,229416,787607.0,1.0,165.0,165.0
5C4PDR4LnhZTbVnKWXuDKD,Morat,"colombian pop, latin, latin pop",80,4666493,784859.0,1.0,156.0,156.0
1pPmIToKXyGdsCF6LmqLmI,Rich The Kid,"atl hip hop, hip hop, melodic rap, plugg, pop rap, rap, southern hip hop, trap",74,2679025,769461.0,1.0,193.0,193.0
137W8MRPWKqSmrBGDBFSop,Wiz Khalifa,"dance pop, hip hop, pittsburgh rap, pop rap, rap, southern hip hop, trap",85,10163250,768878.0,1.0,161.0,161.0
3Gm5F95VdRxW3mqCn8RPBJ,AminÃÂ©,"hip hop, pop, pop rap, portland hip hop, rap, underground hip hop",73,1644382,761730.0,1.0,162.0,162.0
1ZwdS5xdxEREPySFridCfh,2Pac,"g funk, gangster rap, hip hop, rap, west coast rap",80,11263629,749327.0,1.0,127.0,127.0
6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,"boston hip hop, hip hop, pop rap, rap",78,1757238,744963.0,1.0,172.0,172.0
4CuMwzDzEdlUJMEna38VQ0,Dark Polo Gang,"italian hip hop, italian indie pop, trap italiana",60,1253247,744541.0,1.0,154.0,154.0
0jdNdfi4vAuVi7a6cPDFBM,Lazza,"italian hip hop, trap italiana",69,685439,744541.0,1.0,154.0,154.0
36SRwzRkX5zW3ABjJrevqX,DadÃÂ¡ BoladÃÂ£o,"brega funk, funk carioca",50,211591,743853.0,1.0,131.0,131.0
0e68cnJyUTJu1nEuxxMSLm,Tati Zaqui,funk carioca,51,991917,743853.0,1.0,131.0,131.0
1B5n6jsxvFldc6Nq8Wx8VJ,OIK,,58,11146,743853.0,1.0,131.0,131.0
2NUz5P42WqkxilbI8ocN76,Vybz Kartel,"dancehall, reggae fusion",66,863521,743005.0,1.0,190.0,190.0
0Jsk5iYMr5aNjHury7blm1,Boef,dutch hip hop,67,982858,742390.0,1.0,159.0,159.0
3OMZaRPVE5OI1IkDbZFBFU,Numidia,"dutch rap pop, rif",53,20294,742390.0,1.0,159.0,159.0
6IflU2YrY5Cyw7YoBICosV,Fally Ipupa,"afropop, azontobeats, pop urbaine, rumba congolaise",60,300443,742159.0,1.0,179.0,179.0
7oPftvlwr6VrsViSDV7fJY,Green Day,"permanent wave, punk",81,12598535,740020.0,1.0,194.0,194.0
0xOeVMOz2fVg5BJY3N6akT,Jaden,"hip hop, pop, rap",75,1636385,737170.0,1.0,176.0,176.0
2IZXxSIGhFtkHJyMh6UTln,Aiyana-Lee,,42,3911,734787.0,1.0,178.0,178.0
4AVFqumd2ogHFlRbKIjp1t,Alesso,"dance pop, edm, electro house, pop, pop dance, progressive electro house, tropical house",77,3686589,729095.0,1.0,148.0,148.0
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"british invasion, classic rock, rock",81,10814125,722777.0,1.0,154.0,154.0
3hN3iJMbbBmqBSAMx5veDa,Ultimo,"italian adult pop, italian pop",68,2474477,721029.0,1.0,161.0,161.0
1kwi1Q7X4jPTkHTgayxKhS,Alonestar,,48,3101,718725.0,1.0,185.0,185.0
6VuyrmclG2XOdkqz0AeGcs,Rick Live,,29,9742,718725.0,1.0,185.0,185.0
5tlNJfV9UIpgnbWmvUEFu7,Gentleman,"cologne hip hop, german hip hop, german reggae, reggae fusion",64,431478,712081.0,1.0,200.0,200.0
7rOlQwf8OuFLFQp4aydjBt,Paloma Mami,"latin pop, reggaeton chileno, trap chileno",66,952644,706612.0,1.0,196.0,196.0
4NUePmzDvCYqilXBFa91Hg,Dilsinho,"pagode, pagode novo",77,3140368,705043.0,1.0,200.0,200.0
6olE6TJLqED3rqDCT0FyPh,Nirvana,"alternative rock, grunge, permanent wave, rock",83,13654411,700797.0,1.0,191.0,191.0
3KV3p5EY4AvKxOlhGHORLg,Jeremih,"chicago rap, dance pop, hip hop, pop, pop rap, r&b, southern hip hop, trap, urban contemporary",78,5291502,695202.0,1.0,198.0,198.0
4NEThNYJ3WyNcJWcmpjq88,Ir Sais,"basshall, dutch hip hop, dutch rap pop, ritmo kombina",63,65711,692113.0,1.0,184.0,184.0
5TM9R6dNoJSMq23yZQD6Ee,Don Q,nyc rap,51,106819,686424.0,1.0,187.0,187.0
7zYj9S9SdIunYCfSm7vzAR,SOMI,k-pop,68,744799,681338.0,1.0,189.0,189.0
5p7f24Rk5HkUZsaS3BLG5F,Hailee Steinfeld,"dance pop, pop, post-teen pop",74,7052784,677077.0,1.0,187.0,187.0
3pjq2pDV9RR6VY55wBjVnp,Dardan,"albanian hip hop, german hip hop",70,868630,675074.0,1.0,191.0,191.0
60uPSVM3svOL8kZ3Wkb3Zw,Monet192,"german hip hop, german pop, german trap",62,127370,675074.0,1.0,191.0,191.0
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,"alt z, indie pop, la indie, pop",72,800852,672173.0,1.0,194.0,194.0
5wV3FoaNbDB6X9INuQvs1K,Bilal Wahib,"dutch hip hop, dutch pop, dutch rap pop",59,36967,668024.0,1.0,182.0,182.0
09OSlbN2DUUOG9cbRWdWuT,Mansa,,49,8240,656683.0,1.0,180.0,180.0
3tVQdUvClmAT7URs9V3rsp,WizKid,"afro dancehall, afropop, azonto, nigerian hip hop, nigerian pop",80,1003798,653196.0,1.0,157.0,157.0
77DAFfvm3O9zT5dIoG0eIO,Kyla,uk funky,69,9454,653196.0,1.0,157.0,157.0
27w1NoOLMX7tJMYqcetPyG,VIC MENSA,"chicago rap, conscious hip hop, hip hop, pop rap, rap, trap, underground hip hop",64,566084,650377.0,1.0,177.0,177.0
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,"italian hip hop, trap italiana",75,3007440,642366.0,1.0,198.0,198.0
7zPS3i8YJBNeDcqXUHfCMr,AVA,"italian hip hop, trap italiana",56,35868,642366.0,1.0,198.0,198.0
1xsYReh7zhty26wD4tprKh,Chris Nolan,italian hip hop,62,12066,642366.0,1.0,198.0,198.0
1AgAVqo74e2q4FVvg0xpT7,Tedua,"indie liguria, italian hip hop, trap italiana",68,1239611,642366.0,1.0,198.0,198.0
2TWBei99x2tV70bdYbWdAf,Dayvi,"circuit, guaracha, perreo",62,44971,641303.0,1.0,165.0,165.0
00CMSJdbf36zOzKB3z8JrR,Victor Cardenas,,62,9442,641303.0,1.0,165.0,165.0
0cCNT5RyWndpS7Zx7ISEDw,Kelly RuÃÂ­z,guaracha,60,1851,641303.0,1.0,165.0,165.0
2tcoLkA9Hexz70Kuc1NTUl,Gradur,"francoton, french hip hop, pop urbaine, rap francais",63,1424320,626238.0,1.0,196.0,196.0
7gP3bB2nilZXLfPHJhMdvc,Foster The People,"indietronica, modern alternative rock, modern rock, pop rock, rock",75,3267426,623950.0,1.0,175.0,175.0
03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,german pop,73,231190,623077.0,1.0,200.0,200.0
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,"contemporary country, country, texas country",77,602263,619671.0,1.0,179.0,179.0
4lDBihdpMlOalxy1jkUbPl,Grey,pop edm,70,63603,619671.0,1.0,179.0,179.0
07qgzS86XBNsyrY6MAVDAc,SodrÃÂ©,funk carioca,54,9641,612337.0,1.0,185.0,185.0
2UMj7NCbuqy1yUZmiSYGjJ,MC Kevin o Chris,"funk 150 bpm, funk carioca",72,2788000,612337.0,1.0,185.0,185.0
3v6Ji4uoWtKRkhuDUaxi9n,Dynoro,"edm, electro house, pop dance, tropical house",71,230500,611800.0,1.0,200.0,200.0
1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,"eurodance, europop, italo dance",72,582069,611800.0,1.0,200.0,200.0
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,"indie rock, modern alternative rock, modern rock, rock",68,1262367,601606.0,1.0,189.0,189.0
6m6e7D2TnV0aYMllFFwMxu,Guilherme & Benuto,sertanejo pop,72,264227,601352.0,1.0,190.0,190.0
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,"latin, latin pop, puerto rican pop",79,9690737,589282.0,1.0,197.0,197.0
3CDoRporvSjdzTrm99a3gi,LUDMILLA,"funk carioca, funk pop, pagode baiano, pop nacional",74,4197498,588554.0,1.0,198.0,198.0
3kgQWNZNpp8d8JQZhuKbPP,Topo La Maskara,dominican pop,47,5824,588554.0,1.0,198.0,198.0
3yJLZoq3Ra2VmSW5teVgih,Walshy Fire,instrumental funk,50,8602,588554.0,1.0,198.0,198.0
0ZCO8oVkMj897cKgFH7fRW,Los ÃÂngeles Azules,"gruperas inmortales, nu-cumbia, regional mexican, tropical",77,4918029,586686.0,1.0,200.0,200.0
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,"latin, latin alternative, latin pop, mexican pop, rock en espanol, veracruz indie",74,2845049,586686.0,1.0,200.0,200.0
