track_id,name,artist_id,artist_name,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
1xsP6AITcWNigBYBYVnVZw,Handsome,"1anyVhU62p31KFi8MEzkbf,181bsRPaVXVlUKXrxwZfHK","Chance the Rapper,Megan Thee Stallion",56,True,173489,0.869,0.607,-6.192,0.333,0.025,0.0,0.0906,0.531,160.011,1
4LkEHc33eXcXFQNwxruw7W,ARGENTINA,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,56,True,149133,0.804,0.725,-9.463,0.0838,0.0912,0.0,0.0708,0.356,139.967,0
4O2XaXdnpyUPj90lNq1bIR,Simmer,6Rx1JKzBrSzoKQtmbVmBnM,Hayley Williams,56,True,266115,0.781,0.598,-7.418,0.043,0.213,0.00271,0.118,0.362,109.97,0
5b195aHKKd6oTr4f7DoRCo,Olabilir,5wyWp867LWGjFmYZXVSFnZ,MERO,56,True,208023,0.738,0.78,-6.677,0.0345,0.324,2.51e-06,0.0989,0.779,139.914,0
62zKJrpbLxz6InR3tGyr7o,JACKBOYS,7A8S43ryYdbWpJKeHRZRcq,JACKBOYS,56,True,46836,0.413,0.13,-25.166,0.0336,0.9,0.82,0.111,0.0676,123.342,0
2Na0z2gfN67Rzf0vp74Wi3,Lose You,3TVXtAsR1Inumwj472S9r4,Drake,56,True,305373,0.526,0.583,-9.172,0.376,0.699,0.0,0.372,0.378,89.837,0
6fLVTVaHWaEfVKfEgbkf4D,Losses,3TVXtAsR1Inumwj472S9r4,Drake,56,True,271183,0.551,0.57,-7.385,0.351,0.28,0.0,0.424,0.505,85.687,0
0jWm0VyD8p3MrSInczpows,BLAME IT ON BABY,4r63FhuTkUYltbVAg5TQnk,DaBaby,56,True,125906,0.875,0.687,-5.734,0.387,0.236,0.0,0.141,0.864,109.791,0
7JhTr0G0gr3ESY3B9uqPi4,Dig Down,12Chz98pHFMPJEknJQMWvI,Muse,56,False,228146,0.325,0.418,-6.052,0.0582,0.08,0.000335,0.158,0.197,190.738,0
0veNpTQFqfmTX0rsJmO2rO,"The Man, The Myth, The Legend - Interlude",4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,56,True,136544,0.667,0.447,-14.625,0.761,0.916,0.0,0.612,0.829,83.534,0
54OB85nuxYGfl7qRQXuz7c,Ahora,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,56,False,254720,0.804,0.791,-3.438,0.0598,0.118,0.000162,0.0814,0.809,87.996,0
7zC3NyXdjzeebeKmXuGvHC,This is Halloween - Pop Version,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,56,False,202333,0.48,0.944,-6.775,0.178,0.127,0.000211,0.0938,0.312,168.176,0
5gNZjp6r2TfC3uh9iopWxt,Paris c'est magique,6Te49r3A6f5BiIgBRxH7FH,Ninho,56,True,187399,0.701,0.731,-5.721,0.277,0.645,0.0,0.116,0.433,184.782,0
6l26j7uCiDstBiYTuiaInV,In The Dark,0A0FS04o6zMoto8OKPsDwY,YG,56,True,191813,0.943,0.261,-8.067,0.16,0.0045,0.0114,0.104,0.0635,102.001,0
5xMzazov0IHYllrc8U2K6F,Ni Tú Ni Yo (feat. Gente de Zona),"2DlGxzQSjYe5N6G9nkYghR,2cy1zPcrFcXAJTP0APWewL","Jennifer Lopez,Gente De Zona",56,False,215880,0.673,0.907,-3.716,0.074,0.123,0.0,0.423,0.768,109.04,1
3hXGamYfZIrMsvMWLA0JXW,Never Let You Go (feat. John Newman),"23fqKkggKUBHNkbKtXEls4,34v5MVKeQnIo0CWYMbbrPf","Kygo,John Newman",56,False,232906,0.742,0.745,-4.966,0.0831,0.0702,0.0,0.0909,0.527,123.017,1
1HagMz5nWk1HmevNCBOxF3,Answerphone (feat. Yxng Bane),"2uFC1dAj5b0YU7vulKNZ0p,66TrUkUZ3RM29dqeDQRgyA,5AbLpsnTQVNB3OEadYiVrK","Banx & Ranx,Ella Eyre,Yxng Bane",56,False,190920,0.671,0.834,-3.928,0.0885,0.0387,0.0,0.454,0.454,113.021,1
0ro5QCkSCtbfhMHnvMase3,How to Talk,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,56,True,201544,0.728,0.73,-5.402,0.213,0.741,0.0,0.705,0.736,136.052,0
4IJEw3fDvS6XF4sDc3bvjK,AYA,"2y1VzMKAa5nmfXKtJL9jnj,6LnJKrtFnTEGdbWQ2riWCL","Murda,Ezhel",56,False,196583,0.743,0.68,-4.344,0.103,0.113,0.123,0.183,0.694,180.059,1
5AVPelpkccFdZdepfo2GhM,Sirenen (feat. AK Ausserkontrolle),"07SFzTMeYf5P8Rd32a9Zzw,4lDiJcOJ2GLCK6p9q5BgfK","AK AUSSERKONTROLLE,Kontra K",56,True,204551,0.74,0.722,-6.283,0.296,0.088,0.0,0.113,0.483,78.582,1
6XlSyYFTU1nodeWwwzVgTV,Sangria Wine,"2RdwBSPQiwcmiDo9kixcl8,4nDoRrQiYLoBzwC5BhVJzF","Pharrell Williams,Camila Cabello",56,False,202853,0.831,0.713,-3.646,0.094,0.181,0.0,0.0572,0.69,132.109,1
0nWMTq3fBceV1uZlhFn6of,Oxy (feat. Lil Wayne),"1RyvyyTE3xzB2ZywiAwp0i,55Aa2cqylxrFIXC767Z865","Future,Lil Wayne",56,True,180080,0.811,0.526,-7.003,0.161,0.00779,0.0642,0.13,0.248,149.954,1
4l2rsMfr20dj6nf6i6F3Y8,Might Not Give Up (feat. Young Thug),"31W5EY0aAly4Qieq6OFu6I,50co4Is1HCEo8bhOyUWKpn","A Boogie Wit da Hoodie,Young Thug",56,True,225265,0.687,0.592,-6.378,0.224,0.203,0.0,0.279,0.246,178.83,1
4iQ5gmTAzWfK8JyFC2LBox,What's Free (feat. Rick Ross & Jay Z),"20sxb77xiYeusSH8cVdatc,3nFkdlSjzX9mRTtwJOzDYB,1sBkRIssrMs1AbVkOJbc7a","Meek Mill,JAY-Z,Rick Ross",56,True,362839,0.511,0.718,-6.293,0.404,0.000322,0.0,0.111,0.267,166.42,1
2QoOyCFpDo4NblMLP7vBRT,Is There More,3TVXtAsR1Inumwj472S9r4,Drake,56,True,226906,0.636,0.538,-7.725,0.312,0.738,0.0,0.149,0.514,83.508,0
14nAQy3fHVzDb7LKxpS7Ld,Pretty Mami,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,56,True,264124,0.697,0.531,-5.527,0.0402,0.409,0.0,0.142,0.621,139.972,0
5OaBhC8NjdqDhHF9I6r9lS,Fai rumore,2QWrpLRDeBD1NwWAsytBRi,Diodato,56,False,216140,0.417,0.626,-6.055,0.0366,0.218,0.0,0.0805,0.144,143.358,0
0yFvWTLs3iIwDbc91noXGT,GRoCERIES,"1anyVhU62p31KFi8MEzkbf,6lEhBhAv6HOopjXssi09cq,3CbYyyd8wH3RT6t0jwpdzC","Chance the Rapper,TisaKorean,Murda Beatz",56,False,226845,0.906,0.596,-5.88,0.243,0.0578,0.0,0.109,0.701,144.038,1
0LfMuWu6FKNSDHEoxHu9iK,m12ano - feat. Mara Sattei,"19i93sA0D7yS9dYoVNBqAA,0zoMmzmyi8N8LwzhyXPvtk","tha Supreme,Mara Sattei",56,True,188426,0.577,0.514,-6.407,0.0392,0.0431,3.22e-05,0.0843,0.479,64.822,1
0lc70Jh2s1iOMuv9XIEhFy,Castle,7dGJo4pcD2V6oG8kP0tJRR,Eminem,56,True,254760,0.612,0.819,-4.592,0.321,0.0274,0.000646,0.0938,0.279,84.977,0
0chdEzeIcgfNYbWJBpgvzR,Arose,7dGJo4pcD2V6oG8kP0tJRR,Eminem,56,True,274626,0.612,0.904,-6.076,0.429,0.182,0.0,0.17,0.555,75.801,0
1SxagO9GK0UUeEYLmH8Pln,Toxic Waste,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,56,True,173129,0.728,0.517,-11.404,0.0629,0.0555,1.95e-06,0.107,0.379,111.974,0
41hwbZ1yF705MxJ7H9bwEu,No Pressure Intro,4xRYI6VqpkE3UwrDrAZL8L,Logic,56,True,174900,0.794,0.845,-6.118,0.387,0.372,0.0,0.124,0.831,93.939,0
0EPxmvsG1BY5td4aTOkWBF,Deu Onda,3Nipsl6GVwwGyeAk0J29C6,MC G15,56,True,143800,0.931,0.604,-1.41,0.0573,0.456,0.0,0.0488,0.864,129.926,0
3lay6f81Lhy0qp2Uvp4cNJ,Houdini (feat. Swarmz & Tion Wayne),"1nzgtKYFckznkcVMR3Gg4z,2yPprAQlrIQWu60g09B9MZ,7b79bQFziJFedJb75k6hFt","KSI,Swarmz,Tion Wayne",56,False,169354,0.572,0.519,-8.054,0.243,0.000415,2.34e-05,0.129,0.704,100.453,1
7hHf4gz7kGmkuwa6XMc88W,Stamm Fort (feat. Sfera Ebbasta),"3yiEJ9SByXZMXTwaKdVFN4,23TFHmajVfBtlRx5MXqgoz","Luche,Sfera Ebbasta",56,False,171375,0.78,0.521,-5.094,0.123,0.0983,0.000125,0.0967,0.643,160.087,1
7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),"66CXWjxzNUsdJxJ2JdwvnR,2cWZOOzeOm4WmBJRnD5R7I,0hCNtLu0JehylgoiP8L4Gh","Ariana Grande,Normani,Nicki Minaj",56,False,171840,0.727,0.583,-7.385,0.0718,0.065,0.0,0.106,0.629,147.983,1
2ap9kKsIEiWa4bzsjqACEx,SWAG,0A0FS04o6zMoto8OKPsDwY,YG,56,True,151752,0.861,0.58,-7.07,0.338,0.0188,2.22e-06,0.0767,0.805,157.875,0
79R3qLqdbwUSYWX4cEOpbJ,What in XXXTarnation,"15UsOTVnJzReFVN1VCnxy4,2rhFzFmezpnW82MNqEKVry","XXXTENTACION,Ski Mask The Slump God",56,True,164520,0.862,0.6,-5.522,0.151,0.16,0.0,0.102,0.433,119.072,1
7v8OynJxOxHoeS5C2UA9Y7,Nicht verdient,"4WZGDpNwrC0vNQyl9QzF7d,2Im8m4STDBosjfmb5hmP80","Capital Bra,Loredana",56,False,176952,0.719,0.65,-7.274,0.232,0.381,0.0,0.167,0.488,77.981,1
6Q9ue1D2FU489FD4Uln3SX,Start Over,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,56,False,186080,0.698,0.928,-5.024,0.102,0.00529,0.000102,0.144,0.767,98.008,0
0QV16pno66L6K3fn4W13b7,No Sleep Leak,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,56,True,189229,0.788,0.689,-7.211,0.13,0.0112,0.0,0.22,0.681,136.045,0
39hRcGieqFaKfZ7LN91Vy5,QUALCOSA IN CUI CREDERE - Lo scheletro (feat. Guè Pequeno),"5AZuEF0feCXMkUCwQiQlW7,7F2utINZ6tSokSiZTQBE27","Marracash,Guè Pequeno",56,True,212316,0.646,0.874,-4.313,0.22,0.232,0.0,0.177,0.319,79.588,1
7nXk8UzwYn0bKNH8NVz6xO,Yesterday,53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,56,False,205113,0.565,0.642,-6.162,0.0473,0.237,0.0,0.418,0.566,156.027,0
0sMmtnF7by7WPNeRXCam9H,WEIT WEG,6wWVKhxIU2cEi0K81v7HvP,Rammstein,56,False,260915,0.351,0.833,-5.109,0.0508,0.0112,0.000292,0.166,0.303,202.036,0
5Y3Tj0wJhKAaPbwWxXxZGS,Feelings Mutual,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,56,True,233645,0.585,0.691,-6.015,0.259,0.105,0.0,0.088,0.349,125.978,0
4tHqQMWSqmL6YjXwsqthDI,Carol of the Bells,"6lBN3Tzt61u8i9AJoAhKzF,3dRfiJ2650SZu6GbydcHNb","Mykola Dmytrovych Leontovych,John Williams",56,False,85266,0.418,0.106,-22.507,0.0448,0.994,0.0292,0.179,0.8,46.718,1
23XTYrwfHXY8H1PuQYJbDA,Harder Than My Demons,0c173mlxpT3dSFRgMO8XPh,Big Sean,56,True,131274,0.736,0.735,-6.2,0.112,0.0907,0.0,0.209,0.398,107.029,0
5KGTKwOePys7aH4o6EzXEP,I'm Still Here,5WUlDfRSoLAfcVSX1WnrxN,Sia,56,False,241910,0.437,0.719,-4.569,0.0376,0.00697,3.86e-05,0.0765,0.284,169.976,0
60IkVf7UfQXmt5CwkpcX8a,From the Inside,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,56,False,173933,0.466,0.965,-2.597,0.0904,0.042,0.0,0.101,0.453,95.028,0
2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"5v8jlSmAQfrkTjAlpUfWtu,1Ml4OuStDoympbREURAM15,0HS96tPggl2nwiz3gNWWI5","Perry Como,The Fontane Sisters,Mitchell Ayres & His Orchestra",56,False,155933,0.724,0.276,-12.25,0.0599,0.76,0.0,0.116,0.718,112.874,1
39RWYLt6hgk9BbhkDgaHW9,Crush A Lot,5f7VJjfbwm532GiveGC0ZK,Lil Baby,56,True,159754,0.92,0.458,-5.643,0.315,0.0171,0.0,0.107,0.403,132.992,0
7ntUbTIwmwOD6ygCMRZT6e,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)","6vXTefBL93Dj5IqAWq6OTv,246dkjvS1zLTtiykXe5h60,4kYSro6naA4h99UJvo89HB,1fctva4kpRbg2k3v7kwRuS","French Montana,Post Malone,Cardi B,Rvssian",56,True,201270,0.774,0.836,-2.323,0.152,0.288,2.44e-05,0.0824,0.494,112.014,1
2ZE3DJuizYTad2S4CvRRhK,Easy Love,5JZ7CnR6gTvEMKX4g70Amv,Lauv,56,False,224449,0.745,0.481,-8.291,0.054,0.302,3.67e-06,0.0808,0.229,137.001,0
1a0Mg4XPdt4EKsUz5beRZY,okay,"49tQo2QULno7gxHutgccqF,0ZED1XzwlLHW4ZaG4lOT6m","LANY,Julia Michaels",56,True,169182,0.71,0.721,-7.674,0.214,0.0508,2.88e-06,0.152,0.555,119.919,1
6VDz4m1vEGHDDqQojf1mpc,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)","4xRYI6VqpkE3UwrDrAZL8L,6FD0unjzGQhX3b6eMccMJe,2yQf6b8hxahZaT5dHlWaB1,4iCwCMnqsNZ6atvRiADgtn,4VmEWwd8y9MCLwexFMdpwt,4OBbOrkD4geIjOLrICN3wO,0dS5xeDefwoUNasLUHnCjR,09XH5qagU5qcWhYXcQYsjX,0G070wUUUBptmqGEKAAUVx,0ME1RawvWt3qOJnYnxVqeh,6ns6XAOsw4B0nDUIovAOUO","Logic,Ghostface Killah,Raekwon,RZA,Method Man,Inspectah Deck,Cappadonna,Jackpot Scotty Wotty,U-God,Masta Killa,GZA",56,True,487960,0.725,0.809,-4.941,0.309,0.134,0.0,0.369,0.755,90.991,1
7e0nXDIIa6hFqI4HmuanLP,Soul Food II,4xRYI6VqpkE3UwrDrAZL8L,Logic,56,True,333777,0.457,0.909,-4.749,0.328,0.13,0.0,0.48,0.615,87.412,0
22ppznuzVF9LKamaaqMMqu,Fuego,39E15l8zeCDYpSZwFNX4G2,Eleni Foureira,56,False,183397,0.589,0.758,-4.578,0.117,0.0648,0.0,0.606,0.589,101.037,0
2LgsKzO8lCeXk0TMd9veWW,Vor der Tür,5eioJDe26lOqkAMbuhzZYs,Gzuz,56,True,171020,0.856,0.726,-6.263,0.189,0.0158,0.000767,0.104,0.197,100.953,0
05r1GGg1Rhs0RcUg27C82a,Famous (feat. Reginae Carter),"55Aa2cqylxrFIXC767Z865,66jpZDjMcxF3SfDfwK7GXe","Lil Wayne,Reginae Carter",56,True,242050,0.623,0.568,-5.664,0.144,0.0302,0.0,0.25,0.115,149.852,1
2RMOwSvOGQyy985Vx4VSGQ,Verdinha,"3CDoRporvSjdzTrm99a3gi,3kgQWNZNpp8d8JQZhuKbPP,3yJLZoq3Ra2VmSW5teVgih","LUDMILLA,Topo La Maskara,Walshy Fire",56,False,160395,0.845,0.954,-3.656,0.124,0.345,5.21e-05,0.115,0.63,137.995,1
7gHZGXSJzM29WA384suYY2,Secure The Bag,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,56,True,238425,0.803,0.719,-4.485,0.392,0.344,0.0,0.425,0.549,129.945,0
6V9kwssTrwkKT72imgowj9,My Type,"69GGBxA162lTqCwzJG5jLp,1oKdM70mJD8VvDOTKeS8t1","The Chainsmokers,Emily Warren",56,False,217413,0.604,0.603,-6.324,0.0389,0.0357,0.0,0.126,0.15,94.989,1
7zGEU6BXl2c4TxpzIAr7BI,Never Leave Me (feat. Joe Janiak),"1vCWHaC5f2uS3yhpwWbIA6,142TY556WknD1ZRV8XilJQ","Avicii,Joe Janiak",56,False,171726,0.629,0.662,-5.581,0.0939,0.303,0.0,0.0762,0.45,82.368,1
6WhzFzROw3aq3rPWjgYlxr,Gold,4u5smJBskI6Adzv08PuiUP,Kiiara,56,False,225882,0.6,0.412,-9.343,0.344,0.615,0.0025,0.134,0.408,113.049,0
2SlzpQnpdEetONMktRWUKS,Takotsubo,4LXBc13z5EWsc5N32bLxfH,Nekfeu,56,True,284786,0.74,0.536,-9.401,0.513,0.549,0.0,0.629,0.532,82.124,0
7Ek9e3eIuktIFjpDRQfmHE,Mios mit Bars,3CJKkU0XuElRT1z8rEtIYg,Luciano,56,False,232146,0.677,0.633,-7.353,0.0467,0.111,0.179,0.217,0.404,145.012,0
60APt5N2NRaKWf5xzJdzyC,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)","7CajNmpbOovFoOoasH2HaY,50co4Is1HCEo8bhOyUWKpn,2RdwBSPQiwcmiDo9kixcl8,66CXWjxzNUsdJxJ2JdwvnR,4A0TivfinfALCAMJqqjZIk","Calvin Harris,Young Thug,Pharrell Williams,Ariana Grande,Funk Wav",56,True,229160,0.784,0.728,-4.549,0.0539,0.34,0.0,0.222,0.713,110.165,1
34i4yxPrHWquuR4kjiivFO,Somebody Else,1Fr6agZ6iSM5Ynn2k4C8sc,VÉRITÉ,56,True,233076,0.674,0.593,-6.47,0.0582,0.201,0.000529,0.209,0.464,116.995,0
5Lgqu1th1KqlG97OF2gWGe,Window Pain - Outro,6l3HvQ5sa6mXTsMTB19rO5,J. Cole,56,True,286729,0.719,0.626,-9.351,0.397,0.0607,0.0,0.0728,0.179,75.032,0
5JUu0unA8VwhTZ9LkMWUVI,Since Way Back,"3TVXtAsR1Inumwj472S9r4,2HPaUgqeutzr3jx5a9WyDV","Drake,PARTYNEXTDOOR",56,False,368035,0.468,0.266,-11.121,0.13,0.348,9.55e-06,0.209,0.222,153.294,1
6qP73DRFGojLuIk1siIhNE,Dile la Verdad,"7ciBW1p3KBsYIkFk4UmwS8,4IMAo2UQchVFyPH24PAjUs,0tmwSHipWxN12fsoLcFU3B","The Rudeboyz,Jowell & Randy,Manuel Turizo",56,False,219029,0.886,0.701,-3.504,0.141,0.292,1.16e-05,0.0574,0.823,103.0,1
2aG2nLUd8NNI7vFuOLBCe0,Autre monde,3NH8t45zOTqzlZgBvZRjvB,PNL,56,True,281670,0.501,0.452,-7.867,0.0893,0.836,2.11e-05,0.132,0.119,134.778,0
12SCPvDuy54Tl8H2jSELxF,Don't Say You Love Me,1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,56,False,193066,0.585,0.633,-4.944,0.1,0.497,0.0,0.145,0.378,101.707,0
1NcXkWB3UwXfMt8izByICb,Big God,1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,56,False,241760,0.625,0.366,-8.388,0.0331,0.528,2.1e-05,0.0958,0.219,72.992,0
04zxGiXcmNQ0m9oDXtwo18,Busted and Blue,3AA28KZvwAUcZuOKwyblJQ,Gorillaz,56,False,277053,0.183,0.458,-9.651,0.0459,0.876,0.776,0.355,0.0661,69.352,0
3yIZgYN7AKO3cDueyhpuCS,This Week,5f7VJjfbwm532GiveGC0ZK,Lil Baby,56,True,196863,0.891,0.525,-7.666,0.214,0.00214,0.0,0.0887,0.15,133.126,0
6rVNnvyNeibts1uOqdSNIw,Mother,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,56,False,162864,0.407,0.697,-5.612,0.342,0.375,5.07e-06,0.125,0.632,179.681,0
1yQvL8SzbF5JCroRKk9F07,Belly (Lil Baby & Gunna),"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ","Lil Baby,Gunna",56,True,191724,0.766,0.692,-5.343,0.0705,0.175,0.0,0.0844,0.426,120.028,1
7ijJ5crvsnCvCLJbHpyq3j,Final Fantasy,3TVXtAsR1Inumwj472S9r4,Drake,56,True,219960,0.461,0.449,-10.998,0.442,0.428,8.29e-06,0.115,0.104,86.505,0
52i143Ph5c3RQaQFBXWix1,Word On The Street,5f7VJjfbwm532GiveGC0ZK,Lil Baby,56,True,172985,0.888,0.432,-9.275,0.0934,0.0562,0.0,0.112,0.173,99.965,0
74fV8TuLZKVzSIOOGu8wwI,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),"6AgTAQt8XS6jRWi4sX7w49,44IvvHRk2XF243QLA2VOa8,0ErzCpIMyLcjPiwT4elrtZ,0NWbwDZY1VkRqFafuQm6wk","Polo G,Stunna 4 Vegas,NLE Choppa,Mike WiLL Made-It",56,True,165726,0.92,0.833,-3.18,0.253,0.0277,0.0,0.0596,0.645,141.034,1
1JPd9BSiiN7xrKE64Qo30m,Einsam an der Spitze,4WZGDpNwrC0vNQyl9QzF7d,Capital Bra,56,False,171146,0.738,0.706,-4.839,0.298,0.262,0.0,0.161,0.541,80.092,0
6uNAgsZPuMM5InDczRkbnN,D'JA ROULÉ,2UwqpfQtNuhBwviIC0f2ie,Damso,56,True,183266,0.876,0.494,-8.76,0.133,0.0201,0.609,0.112,0.287,148.015,0
7hBJCiMzo1kZzzRfGOpWwE,MEVTR,2UwqpfQtNuhBwviIC0f2ie,Damso,56,True,165293,0.625,0.641,-6.463,0.205,0.156,0.000169,0.223,0.378,134.074,0
4KpKyRFwN0gcwj58Uqjv7q,STARING AT THE SKY,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,56,False,85123,0.557,0.338,-9.892,0.0257,0.134,0.00184,0.14,0.689,140.935,0
0Clb9aiXWa0dvVff5aN4VN,Think Before I Talk,3AVfmawzu83sp94QW7CEGm,Astrid S,55,False,184908,0.775,0.597,-5.666,0.159,0.36,0.0,0.156,0.537,122.069,0
23jEeXRyrjFbfs2Q8tBwdI,Physical (feat. Hwa Sa),"6M2wZ9GZgrQXHCFfjv46we,7bmYpVgQub656uNTu6qGNQ","Dua Lipa,Hwa Sa",55,False,193696,0.661,0.873,-3.333,0.0482,0.0288,0.00164,0.136,0.687,146.943,1
5C6WBcv7ILoSpREAZsnArO,Big Pac,6Te49r3A6f5BiIgBRxH7FH,Ninho,55,True,183747,0.771,0.717,-6.054,0.196,0.487,0.0,0.246,0.577,140.028,0
200cTjC6si5Xz9af2QeHi2,Wolke 10,5wyWp867LWGjFmYZXVSFnZ,MERO,55,True,172826,0.77,0.797,-4.985,0.0693,0.0662,3.81e-06,0.0858,0.393,100.003,0
32iPykTXUNZ9oGyACGUybq,How Did I Get Here (feat. J. Cole),"4DdkRBBYG6Yk9Ka8tdJ9BW,6l3HvQ5sa6mXTsMTB19rO5","Offset,J. Cole",55,True,276794,0.883,0.544,-7.92,0.233,0.507,1.6e-06,0.08,0.114,129.993,1
1n4vgMWmmNlXrvyxQFhUEl,If You’re Too Shy (Let Me Know),3mIj9lX2MWuHmhNCA7LSCW,The 1975,55,False,319370,0.639,0.63,-6.1,0.0325,0.0151,0.0374,0.0959,0.218,125.648,0
0ROE31C8Wu4neZoR9stM9e,Sasuke,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,55,True,251336,0.859,0.477,-6.116,0.428,0.00414,0.0,0.0819,0.153,145.979,0
1u0CD4fcBUB1xrG9fNgejh,Clout (feat. 21 Savage),"7c0XG5cIJTrrAgEC3ULPiq,1URnnhqYAYcrqrcwql10ft","Ty Dolla $ign,21 Savage",55,True,200373,0.88,0.728,-6.939,0.205,0.136,5.42e-05,0.337,0.715,160.976,1
07FOCFJhMmCVQDyWX1d3gR,Algorhythm,73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,55,False,212106,0.715,0.649,-11.294,0.109,0.036,0.0199,0.0795,0.478,100.077,0
5uu28fUesZMl89lf9CLrgN,Feels Great (feat. Fetty Wap & CVBZ),"7DMveApC7UnC2NPfPvlHSU,6PXS4YHDkKvl1wkIl4V8DL,0pt7PX4Hftlg8mV1ySU84Q","Cheat Codes,Fetty Wap,CVBZ",55,True,193568,0.522,0.833,-3.715,0.0575,0.0454,0.0,0.127,0.296,180.009,1
0VJYhKhrHgJ7fgjGaC2k07,The Explanation,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,55,True,50747,0.597,0.113,-34.475,0.954,0.461,0.000393,0.148,0.313,81.311,0
7vg47qMIEdLfNdTE3WLf0T,Darth Vader,"1URnnhqYAYcrqrcwql10ft,4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","21 Savage,Offset,Metro Boomin",55,True,228893,0.724,0.284,-10.494,0.392,0.557,0.0175,0.121,0.144,150.98,1
3ZbJMlEL4Kcme0ONRO7Slx,You Can Cry,"64KEffDW9EtZ1y2vBYgq8T,5gCRApTajqwbnHHPbr2Fpi,4IWBUUAFIplrNtaOHcJPRM","Marshmello,Juicy J,James Arthur",55,False,194533,0.491,0.617,-4.545,0.147,0.0974,0.0,0.27,0.17,126.816,1
1R6VwZ8TuHRzxZUxe88n4I,Rule The World (feat. Ariana Grande),"17lzZA2AlOHwCwFALHttmp,66CXWjxzNUsdJxJ2JdwvnR","2 Chainz,Ariana Grande",55,True,245893,0.592,0.584,-6.232,0.0893,0.158,2.63e-06,0.132,0.447,88.073,1
3qC3qmZNDXu62hc8YbhWsy,Dear Boy,1vCWHaC5f2uS3yhpwWbIA6,Avicii,55,False,479333,0.686,0.581,-5.911,0.112,0.000276,0.1,0.3,0.253,124.995,0
7vbjH8laThXpcBXeLNPm3M,Run Up the Racks,"1URnnhqYAYcrqrcwql10ft,0iEtIxbK0KxaSlF7G42ZOp","21 Savage,Metro Boomin",55,True,189800,0.825,0.364,-7.635,0.121,0.141,0.311,0.195,0.177,153.028,1
4T4CZ3Q4z3GG7lU720YYhM,Soltera,"47MpMsUfWtgyIIBEFOr4FE,0qTZZWLzuD59Un5r1speHm,1r3tpVQ08jFAA2P4xzV5o4","Lunay,Chris Jedi,Gaby Music",55,False,213913,0.779,0.731,-4.324,0.0399,0.445,0.0,0.252,0.847,91.991,1
0R6Jlsq25eZB3Wftpxi3oF,Jonestown (Interlude),246dkjvS1zLTtiykXe5h60,Post Malone,55,False,112013,0.38,0.454,-10.271,0.0362,0.755,0.623,0.263,0.288,77.592,0
2XEsbmynS9dLSzNSuZzfXF,Same Thing,5f7VJjfbwm532GiveGC0ZK,Lil Baby,55,True,162791,0.902,0.85,-6.39,0.358,0.0389,0.0,0.0838,0.556,120.132,0
2b7rt5gCEy2p2zTp656s4U,How,5f7VJjfbwm532GiveGC0ZK,Lil Baby,55,True,181999,0.582,0.488,-8.208,0.455,0.00168,0.0,0.0941,0.309,80.322,0
4NbffevAm9frDOlBMDp0hl,Whatever You Want,1KCSPY1glIKqW2TotWuXOR,P!nk,55,True,242813,0.573,0.742,-3.783,0.0432,0.00475,0.0,0.339,0.263,90.053,0
0C6bsQq58Ue1XfL5PKTO6D,Verkackt,"5eioJDe26lOqkAMbuhzZYs,1aS5tqEs9ci5P9KD9tZWa6","Gzuz,Bonez MC",55,True,136974,0.774,0.805,-5.896,0.302,0.0509,0.0,0.149,0.261,92.735,1
