artist_id,name,genres,followers,popularity,danceability,energy,tempo,valence,loudness,speechiness,liveness,acousticness,instrumentalness
0c173mlxpT3dSFRgMO8XPh,Big Sean,"detroit hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap",8823575,82,0.66,0.64,117.52,0.37,-6.6,0.18,0.23,0.22,0.0
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,"pop,uk pop",8671789,82,0.6,0.39,112.55,0.32,-6.87,0.04,0.12,0.75,0.0
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,"dance pop,pop,pop dance,post-teen pop,tropical house,uk pop",8464360,82,0.68,0.72,123.58,0.64,-4.46,0.11,0.21,0.18,0.0
163tK9Wjr9P9DmM0AVK7lm,Lorde,"art pop,dance pop,electropop,metropopolis,nz pop,pop",8403722,82,0.6,0.44,103.52,0.26,-8.73,0.09,0.12,0.32,0.0
08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock",7201754,82,0.69,0.58,135.85,0.64,-9.28,0.04,0.09,0.04,0.0
0vR2qb8m9WHeZ5ByCbimq2,Reik,"latin,latin arena pop,latin pop,mexican pop",6360310,82,0.74,0.68,116.97,0.71,-4.87,0.06,0.23,0.11,0.0
1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"dance pop,pop,pop rap",6116872,82,0.84,0.63,113.4,0.47,-7.04,0.08,0.33,0.09,0.01
33ScadVnbm2X8kkUqOkC6Z,Don Omar,"latin,latin hip hop,puerto rican pop,reggaeton,trap latino",5991572,82,0.64,0.86,90.64,0.73,-4.64,0.13,0.11,0.08,0.0
2dIgFjalVxs4ThymZ67YCE,Stray Kids,"k-pop,k-pop boy group",5693251,82,0.82,0.84,107.95,0.65,-3.85,0.27,0.11,0.16,0.0
21451j1KhjAiaYKflxBjr1,Zion & Lennox,"latin,latin hip hop,reggaeton,trap latino",5684736,82,0.75,0.79,109.17,0.63,-5.17,0.08,0.19,0.1,0.0
718COspgdWOnwOFpJHRZHS,Luke Combs,"contemporary country,country",5601866,82,0.53,0.6,132.96,0.51,-6.62,0.04,0.1,0.33,0.0
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",5153126,82,0.6,0.72,118.26,0.34,-5.31,0.24,0.28,0.12,0.0
3MZsBdqDrRTJihTHQrO6Dq,Joji,"alternative r&b,pop,viral pop",4940771,82,0.66,0.55,128.74,0.38,-8.12,0.08,0.17,0.5,0.12
5Lv2GUVwqmQBPwrTrxucE5,Os Barões Da Pisadinha,"forro,piseiro",4774957,82,0.65,0.91,169.37,0.9,-3.74,0.07,0.49,0.51,0.0
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,"canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,r&b,rap,toronto rap,trap",3919476,82,0.74,0.69,121.11,0.48,-5.73,0.16,0.18,0.11,0.0
3Isy6kedDrgPYoTS1dazA9,Sean Paul,"dance pop,dancehall,pop,pop rap",3612134,82,0.78,0.78,100.19,0.6,-4.75,0.14,0.16,0.1,0.0
716NhGYqD1jl2wI1Qkgq36,Bizarrap,"argentine hip hop,pop venezolano,trap argentino,trap latino",3546413,82,0.72,0.6,87.02,0.49,-4.88,0.18,0.11,0.28,0.0
20wkVLutqVOYrc0kxFs7rA,Daniel Caesar,"canadian contemporary r&b,pop,r&b",2883103,82,0.54,0.36,89.28,0.42,-9.28,0.06,0.1,0.71,0.0
5fMUXHkw8R8eOP2RNVYEZX,Diplo,"bmore,dance pop,edm,electro house,house,moombahton,ninja,pop,pop dance,tropical house",2420331,82,0.65,0.72,128.82,0.49,-5.48,0.09,0.23,0.1,0.0
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,"colombian pop,pop",2145433,82,0.64,0.69,109.36,0.54,-7.55,0.06,0.11,0.19,0.04
2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,"latin,reggaeton,trap latino",1914412,82,0.84,0.68,90.01,0.68,-4.8,0.14,0.11,0.27,0.0
3rWZHrfrsPBxVy692yAIxF,WILLOW,"afrofuturism,dance pop,electropop,pop,post-teen pop",1700304,82,0.76,0.7,101.0,0.67,-5.28,0.03,0.09,0.04,0.0
0GM7qgcRCORpGnfcN2tCiB,Tainy,"latin,latin hip hop,latin pop,pop reggaeton,reggaeton,reggaeton flow,trap latino",578043,82,0.69,0.68,117.82,0.49,-5.38,0.19,0.19,0.19,0.0
6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,"brooklyn drill,nyc rap",525644,82,0.87,0.48,133.93,0.78,-6.69,0.44,0.1,0.7,0.0
1yR65psqiazQpeM79CcGh8,Marília Mendonça,sertanejo,21104492,81,0.67,0.73,131.65,0.58,-4.66,0.09,0.62,0.25,0.0
1elUiq4X7pxej6FRlrEzjM,Jorge & Mateus,"sertanejo,sertanejo universitario",15317676,81,0.63,0.79,139.15,0.78,-4.24,0.1,0.29,0.35,0.0
60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,"dance pop,dutch edm,edm,pop,pop dance,progressive house,tropical house",15108353,81,0.53,0.65,126.31,0.25,-6.24,0.04,0.19,0.16,0.04
6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,"dance pop,pop,viral pop",14060428,81,0.69,0.61,124.2,0.62,-6.16,0.13,0.14,0.37,0.0
7oPftvlwr6VrsViSDV7fJY,Green Day,"permanent wave,punk",12614059,81,0.41,0.95,171.13,0.84,-5.91,0.12,0.74,0.0,0.0
31TPClRtHm23RisEBtV3X7,Justin Timberlake,"dance pop,pop",11249541,81,0.72,0.66,113.91,0.58,-6.36,0.07,0.18,0.12,0.04
20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,modern rock,10945490,81,0.48,0.85,129.69,0.6,-3.11,0.11,0.25,0.12,0.0
22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,"british invasion,classic rock,rock",10831620,81,0.68,0.7,110.56,0.78,-5.37,0.05,0.12,0.01,0.01
23zg3TcAtWQy7J6upgbUnj,Usher,"atl hip hop,dance pop,pop,r&b,south carolina hip hop,urban contemporary",9075905,81,0.72,0.68,125.72,0.45,-5.01,0.08,0.12,0.14,0.0
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,"emo,modern rock,rock",9068788,81,0.57,0.85,128.08,0.55,-4.85,0.09,0.19,0.06,0.0
4tZwfgrHOc3mvqYlEYSvVi,Daft Punk,"electro,filter house",8261677,81,0.73,0.7,139.5,0.54,-6.48,0.2,0.1,0.28,0.0
0tmwSHipWxN12fsoLcFU3B,Manuel Turizo,"colombian pop,latin,reggaeton,reggaeton colombiano,trap latino",8241855,81,0.73,0.69,131.25,0.68,-5.31,0.11,0.25,0.31,0.0
0jnsk9HBra6NMjO2oANoPY,Flo Rida,"dance pop,miami hip hop,pop,pop rap",8241241,81,0.73,0.78,103.04,0.7,-4.76,0.08,0.2,0.04,0.0
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,"boy band,dance pop,electropop,pop,post-teen pop",7898452,81,0.63,0.7,131.12,0.56,-4.35,0.1,0.16,0.08,0.0
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,alternative hip hop,7598901,81,0.59,0.77,116.84,0.54,-5.98,0.12,0.34,0.14,0.12
540vIaP2JwjQb9dm3aArA4,DJ Snake,"dance pop,edm,electronic trap,pop,pop dance,pop rap",7465553,81,0.73,0.75,105.52,0.41,-4.4,0.11,0.17,0.17,0.0
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"florida rap,hip hop,melodic rap,miami hip hop,rap,southern hip hop,trap",7357668,81,0.73,0.61,138.31,0.47,-6.29,0.2,0.18,0.19,0.0
64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,"dance pop,pop,post-teen pop",6703827,81,0.65,0.66,105.5,0.44,-5.35,0.07,0.19,0.09,0.0
1GDbiv3spRmZ1XdM1jQbT7,Natti Natasha,"latin,latin pop,rap latina,reggaeton,trap latino",6631204,81,0.77,0.78,105.13,0.81,-3.89,0.09,0.2,0.17,0.0
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,"boy band,dance pop,pop,post-teen pop",5600977,81,0.71,0.66,116.2,0.59,-5.86,0.06,0.15,0.1,0.0
4xRYI6VqpkE3UwrDrAZL8L,Logic,"conscious hip hop,dmv rap,hip hop,pop rap,rap",5508836,81,0.72,0.76,126.65,0.57,-5.91,0.2,0.21,0.17,0.0
0hEurMDQu99nJRq8pTxO14,John Mayer,"neo mellow,pop rock,singer-songwriter",5254543,81,0.66,0.45,124.54,0.47,-8.93,0.03,0.13,0.5,0.03
0VRj0yCOv2FXJNP47XQnx5,Quavo,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap",5229918,81,0.8,0.64,132.77,0.42,-5.2,0.18,0.16,0.13,0.02
5JZ7CnR6gTvEMKX4g70Amv,Lauv,"dance pop,electropop,pop",4566571,81,0.67,0.54,111.25,0.41,-7.0,0.11,0.15,0.28,0.0
3IW7ScrzXmPvZhB27hmfgy,Jul,"francoton,rap marseille",4378943,81,0.83,0.81,132.55,0.69,-4.43,0.2,0.09,0.23,0.0
0KPX4Ucy9dk82uj4GpKesn,Dalex,"latin,r&b en espanol,reggaeton,trap latino",3702678,81,0.69,0.68,167.74,0.66,-4.5,0.19,0.16,0.24,0.0
7vXDAI8JwjW531ouMGbfcp,TINI,"latin pop,pop argentino",3184464,81,0.7,0.68,101.72,0.51,-6.22,0.08,0.3,0.19,0.0
0z4gvV4rjIZ9wHck67ucSV,Akon,dance pop,2876626,81,0.65,0.78,89.98,0.5,-4.72,0.12,0.3,0.03,0.0
3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,"dance pop,deep euro house,deep house,edm,german dance,pop,pop dance,tropical house",2819042,81,0.59,0.76,124.89,0.55,-5.45,0.09,0.15,0.12,0.0
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,"hip hop,pop rap,rap,southern hip hop,trap",2664572,81,0.75,0.5,126.28,0.36,-8.03,0.25,0.18,0.24,0.07
25uiPmTg16RbhZWAqwLBy5,Charli XCX,"art pop,candy pop,dance pop,electropop,hyperpop,metropopolis,pop,post-teen pop,uk pop",2433369,81,0.77,0.72,113.86,0.51,-4.89,0.07,0.15,0.05,0.0
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,"atl hip hop,hip hop,pop rap,rap,southern hip hop,trap",2131591,81,0.84,0.55,129.58,0.39,-6.96,0.2,0.15,0.22,0.03
3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,escape room,1959692,81,0.71,0.69,137.08,0.52,-6.78,0.37,0.15,0.11,0.0
45dkTj5sMRSjrmBSBeiHym,Tate McRae,"alt z,dance pop,pop,post-teen pop",1809018,81,0.67,0.37,124.15,0.08,-9.39,0.05,0.09,0.78,0.0
6fWVd57NKTalqvmjRd2t8Z,24kGoldn,cali rap,1383086,81,0.73,0.69,110.81,0.73,-4.16,0.07,0.19,0.2,0.0
6cK3NBO6uP7hh0oyuVELFl,Saweetie,"cali rap,dance pop,pop,trap queen",1326878,81,0.91,0.68,111.82,0.45,-6.42,0.22,0.09,0.04,0.0
1zNqQNIdeOUZHb8zbZRFMX,Swae Lee,"melodic rap,trap",1292361,81,0.76,0.63,131.23,0.37,-6.19,0.11,0.18,0.14,0.01
6DgP9otnZw5z6daOntINxp,Joel Corry,"dance pop,pop,pop dance,tropical house,uk dance",220545,81,0.74,0.87,123.96,0.77,-5.02,0.07,0.11,0.1,0.0
0Q8NcsJwoCbZOHHW63su5S,Mora,"reggaeton,trap latino",179353,81,0.55,0.6,83.84,0.54,-5.4,0.08,0.1,0.13,0.0
5ZsFI1h6hIdQRw2ti0hz81,ZAYN,"dance pop,pop,post-teen pop,uk pop",17330989,80,0.55,0.57,125.59,0.34,-6.34,0.07,0.12,0.18,0.0
63yrD80RY3RNEM2YDpUpO8,Melanie Martinez,"alt z,electropop,pop",11391273,80,0.64,0.7,109.97,0.55,-5.68,0.12,0.33,0.5,0.0
1ZwdS5xdxEREPySFridCfh,2Pac,"g funk,gangster rap,hip hop,rap,west coast rap",11292317,80,0.6,0.73,172.33,0.6,-7.01,0.42,0.51,0.14,0.0
7FNnA9vBm6EKceENgCGRMb,Anitta,"funk carioca,funk pop,pagode baiano,pop nacional",10831794,80,0.78,0.74,129.78,0.64,-4.94,0.11,0.19,0.15,0.02
7qG3b048QCHVRO5Pv1T5lw,Enrique Iglesias,"dance pop,latin,latin pop,mexican pop,pop",10407643,80,0.72,0.88,108.0,0.74,-3.16,0.07,0.13,0.16,0.0
0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,"dance pop,edm,electropop,indietronica,metropopolis,pop,uk pop",9974680,80,0.6,0.68,124.81,0.55,-5.93,0.08,0.18,0.23,0.0
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,"hip pop,neo soul,pop,r&b,urban contemporary",8994573,80,0.6,0.55,116.69,0.34,-7.4,0.14,0.16,0.51,0.01
1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,"dance pop,pop,post-teen pop",7773847,80,0.58,0.54,128.96,0.44,-6.75,0.04,0.14,0.25,0.0
6icQOAFXDZKsumw3YXyusw,Lil Yachty,"atl hip hop,hip hop,melodic rap,rap,southern hip hop,trap,viral rap",7488317,80,0.81,0.58,132.16,0.51,-6.16,0.23,0.2,0.17,0.01
17lzZA2AlOHwCwFALHttmp,2 Chainz,"atl hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",6618760,80,0.77,0.54,123.37,0.34,-7.08,0.25,0.18,0.13,0.0
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,"hip hop,miami hip hop,pop,pop rap,rap,southern hip hop,trap",6442397,80,0.61,0.72,115.81,0.49,-4.69,0.2,0.23,0.08,0.0
3WGpXCj9YhhfX11TToZcXP,Troye Sivan,"australian pop,dance pop,electropop,pop,viral pop",6021449,80,0.61,0.6,114.3,0.47,-7.99,0.06,0.22,0.2,0.0
6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,"g funk,gangster rap,hip hop,rap,west coast rap",5951664,80,0.78,0.87,119.96,0.66,-4.61,0.28,0.44,0.02,0.0
5y2Xq6xcjJb2jVM54GHK3t,John Legend,"neo soul,pop,pop soul,r&b,urban contemporary",5915102,80,0.53,0.68,121.69,0.53,-5.27,0.14,0.15,0.37,0.0
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,"chicago rap,conscious hip hop,hip hop,pop rap,rap",5422085,80,0.69,0.67,124.39,0.56,-5.97,0.28,0.14,0.19,0.0
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",5300834,80,0.77,0.79,103.29,0.62,-4.36,0.16,0.21,0.15,0.0
5INjqkS1o8h1imAzPqGZBb,Tame Impala,"australian psych,neo-psychedelic",5158828,80,0.56,0.77,127.8,0.52,-5.13,0.04,0.25,0.03,0.08
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,"dance pop,pop,r&b",5082468,80,0.68,0.63,121.49,0.53,-5.43,0.11,0.12,0.23,0.0
6Te49r3A6f5BiIgBRxH7FH,Ninho,"french hip hop,pop urbaine",4976604,80,0.71,0.7,130.16,0.52,-6.17,0.17,0.15,0.5,0.0
5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,"alternative r&b,dance pop,pop,pop rap,r&b,urban contemporary",4861611,80,0.64,0.62,106.05,0.52,-7.26,0.15,0.12,0.25,0.0
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,r&b en espanol,4839499,80,0.74,0.62,116.04,0.55,-5.43,0.2,0.16,0.27,0.0
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,"electro latino,latin,latin hip hop,reggaeton,trap latino",4722904,80,0.75,0.84,122.02,0.71,-3.3,0.08,0.09,0.18,0.0
5C4PDR4LnhZTbVnKWXuDKD,Morat,"colombian pop,latin,latin pop",4680117,80,0.73,0.75,93.98,0.79,-4.9,0.07,0.15,0.21,0.0
0ghlgldX5Dd6720Q3qFyQB,TOMORROW X TOGETHER,"k-pop,k-pop boy group",4614068,80,0.62,0.8,110.98,0.58,-5.82,0.04,0.06,0.05,0.0
2rhFzFmezpnW82MNqEKVry,Ski Mask The Slump God,"miami hip hop,rap,underground hip hop",4496975,80,0.82,0.58,126.06,0.55,-8.5,0.26,0.17,0.26,0.0
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,"contemporary country,country,country pop,country road,modern country rock",4494172,80,0.53,0.77,150.43,0.6,-5.64,0.07,0.1,0.06,0.0
1z7b1Pr1rSlvWRzsW3HOrS,Russ,"hawaiian hip hop,rap",4118360,80,0.75,0.62,126.57,0.41,-6.76,0.21,0.12,0.2,0.0
4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"bedroom pop,electropop,indie pop,pop",4081304,80,0.56,0.58,97.68,0.42,-6.03,0.05,0.26,0.24,0.0
0ZED1XzwlLHW4ZaG4lOT6m,Julia Michaels,"alt z,dance pop,electropop,pop,post-teen pop",4049266,80,0.67,0.55,134.61,0.48,-7.01,0.1,0.11,0.4,0.0
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,"melodic metalcore,metalcore,rock,uk metalcore",4028954,80,0.53,0.88,113.39,0.43,-3.81,0.11,0.33,0.01,0.0
49tQo2QULno7gxHutgccqF,LANY,"la pop,pop",4027614,80,0.73,0.54,107.97,0.42,-7.69,0.12,0.18,0.09,0.0
13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,"atl hip hop,dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",3992608,80,0.81,0.59,135.13,0.42,-5.99,0.17,0.15,0.13,0.0
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,pop rap,3673193,80,0.75,0.69,123.9,0.63,-5.11,0.15,0.11,0.19,0.0
3aQeKQSyrW4qWr35idm0cy,T-Pain,"dance pop,hip hop,pop,pop rap,r&b,rap,southern hip hop,urban contemporary",3449906,80,0.76,0.75,100.01,0.45,-5.33,0.23,0.09,0.14,0.0
4IVAbR2w4JJNJDDRFP3E83,6LACK,"alternative r&b,atl hip hop,hip hop,melodic rap,r&b,rap,trap",3147507,80,0.69,0.48,115.15,0.33,-9.02,0.18,0.13,0.33,0.0
3l0CmX0FuQjFxr8SK7Vqag,Clairo,"bedroom pop,indie pop,pop",2832982,80,0.71,0.65,116.51,0.64,-8.12,0.03,0.25,0.38,0.0
3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,"hip hop,memphis hip hop,rap,southern hip hop,tennessee hip hop,trap",2366832,80,0.86,0.71,144.99,0.7,-4.51,0.28,0.15,0.05,0.0
1TtXnWcUs0FCkaZDPGYHdf,Darell,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",2329908,80,0.81,0.69,126.89,0.57,-4.33,0.24,0.14,0.41,0.0
2oQX8QiMXOyuqbcZEFsZfm,El Alfa,"dembow,latin,rap dominicano,reggaeton,trap latino",1856527,80,0.85,0.84,120.49,0.75,-3.42,0.1,0.14,0.22,0.01
3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,"dmv rap,pop,r&b,rap",1820610,80,0.63,0.35,130.77,0.33,-9.97,0.11,0.12,0.25,0.14
3gIRvgZssIb9aiirIg0nI3,Jeremy Zucker,"electropop,pop",1781412,80,0.8,0.18,93.98,0.61,-11.99,0.06,0.62,0.61,0.0
2feDdbD5araYcm6JhFHHw7,Labrinth,"indie poptimism,pop",1724179,80,0.57,0.63,119.12,0.4,-5.94,0.09,0.15,0.22,0.03
0Dvx6p8JDyzeOPGmaCIH1L,RAF Camora,german hip hop,1358614,80,0.72,0.74,125.39,0.5,-6.67,0.15,0.17,0.27,0.04
3tVQdUvClmAT7URs9V3rsp,WizKid,"afro dancehall,afropop,azonto,nigerian hip hop,nigerian pop",1025245,80,0.73,0.6,114.35,0.55,-6.78,0.2,0.2,0.21,0.0
2LRoIwlKmHjgvigdNGBHNo,Feid,"colombian pop,latin,pop reggaeton,reggaeton,reggaeton colombiano,trap latino",703937,80,0.74,0.69,157.35,0.68,-5.41,0.21,0.18,0.29,0.0
0u6GtibW46tFX7koQ6uNJZ,Topic,"dance pop,edm,electro house,german dance,pop dance,pop edm,tropical house",157027,80,0.79,0.72,122.03,0.66,-5.65,0.22,0.13,0.22,0.0
3vQ0GE3mI0dAaxIMYe5g7z,Paulo Londra,"argentine hip hop,trap argentino,trap latino",13694090,79,0.81,0.62,132.67,0.61,-5.2,0.15,0.13,0.27,0.0
1AL2GKpmRrKXkYIcASuRFa,Wesley Safadão,forro,10122411,79,0.61,0.92,139.99,0.71,-2.94,0.05,0.35,0.12,0.0
4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,"latin,latin pop,puerto rican pop",9701385,79,0.73,0.81,130.22,0.77,-3.97,0.1,0.14,0.17,0.0
2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,"canadian contemporary r&b,canadian pop,dance pop,electropop,pop,post-teen pop",9437524,79,0.54,0.6,134.07,0.39,-7.04,0.19,0.21,0.24,0.0
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",9155620,79,0.41,0.74,142.02,0.38,-8.19,0.06,0.29,0.0,0.03
51Blml2LZPmy7TTiAg47vQ,U2,"irish rock,permanent wave,rock",8831336,79,0.61,0.7,143.57,0.56,-6.81,0.23,0.22,0.07,0.0
73sIBHcqh3Z3NyqHKZ7FOL,Childish Gambino,"atl hip hop,hip hop,pop rap,rap",8315014,79,0.61,0.48,122.16,0.38,-9.73,0.12,0.27,0.22,0.03
05fG473iIaoy82BF1aGhL8,Slipknot,"alternative metal,double drumming,nu metal,rap metal",7598215,79,0.37,0.96,129.2,0.32,-3.35,0.08,0.14,0.0,0.04
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,"alternative metal,nu metal,rap metal,rock",7578198,79,0.5,0.94,89.49,0.17,-3.04,0.12,0.32,0.01,0.0
0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,"art rock,classic rock,glam rock,permanent wave,rock",7308574,79,0.67,0.71,113.8,0.46,-7.82,0.05,0.1,0.43,0.0
4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,"dance pop,pop,r&b,urban contemporary",7061548,79,0.42,0.64,140.96,0.47,-7.42,0.05,0.1,0.28,0.0
6FBDaR13swtiWwGhX1WQsP,blink-182,"pop punk,punk,rock,socal pop punk",6682488,79,0.56,0.92,157.92,0.74,-4.1,0.07,0.07,0.0,0.0
6LqNN22kT3074XbTVUrhzX,Kesha,"dance pop,electropop,pop,post-teen pop",6667324,79,0.59,0.69,120.2,0.4,-5.0,0.07,0.24,0.17,0.02
2DaxqgrOhkeH0fpeiQq2f4,Oasis,"beatlesque,britpop,madchester,permanent wave,rock",6644456,79,0.35,0.92,168.62,0.4,-3.65,0.05,0.17,0.04,0.0
1cNDP5yjU5vjeR8qMf4grg,YNW Melly,"melodic rap,trap",6590966,79,0.73,0.5,137.38,0.42,-8.21,0.16,0.13,0.24,0.0
1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"dance pop,pop,post-teen pop",6415054,79,0.5,0.57,125.85,0.34,-6.56,0.08,0.15,0.38,0.0
74XFHRwlV6OrjEM0A2NCMF,Paramore,"candy pop,pixie,pop emo,pop punk",6387484,79,0.72,0.78,113.89,0.79,-5.79,0.04,0.07,0.03,0.0
0C0XlULifJtAgn6ZNCW2eu,The Killers,"alternative rock,dance rock,modern rock,permanent wave,rock",6216485,79,0.49,0.87,134.29,0.39,-4.24,0.1,0.15,0.02,0.0
4wLXwxDeWQ8mtUIRPxGiD6,Marc Anthony,"latin,latin pop,modern salsa,salsa,tropical",6140542,79,0.72,0.86,112.54,0.79,-3.13,0.17,0.14,0.22,0.0
6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino",5554669,79,0.82,0.65,119.53,0.55,-4.98,0.16,0.18,0.2,0.0
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,"kentucky hip hop,pop,pop rap,r&b,rap,trap",5127424,79,0.67,0.54,128.75,0.44,-7.11,0.21,0.22,0.25,0.0
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,"disco,mellow gold,soft rock",4914706,79,0.71,0.7,103.58,0.95,-11.36,0.03,0.17,0.05,0.0
2FXC3k01G6Gw61bmprjgqS,Hozier,"irish singer-songwriter,modern rock,pop",4865255,79,0.43,0.75,105.55,0.6,-4.5,0.11,0.13,0.22,0.0
6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernández,"latin,latin arena pop,latin pop,mariachi,mexican pop,ranchera,regional mexican",4601082,79,0.68,0.86,94.95,0.75,-4.71,0.07,0.1,0.24,0.0
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,"italian hip hop,italian pop,trap italiana",4505024,79,0.75,0.67,136.59,0.47,-6.22,0.11,0.17,0.12,0.0
6MDME20pz9RveH9rEXvrOM,Clean Bandit,"dance pop,edm,pop,pop dance,tropical house,uk dance,uk funky",4500995,79,0.72,0.69,107.85,0.57,-4.99,0.04,0.18,0.27,0.0
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,"alternative r&b,dance pop,pop,r&b",4336212,79,0.52,0.51,100.8,0.52,-9.06,0.08,0.13,0.55,0.0
360IAlyVv4PCEVjgyMZrxK,Miguel,"dance pop,pop,r&b,urban contemporary",3647261,79,0.6,0.52,116.47,0.36,-7.86,0.13,0.13,0.31,0.0
3oSJ7TBVCWMDMiYjXNiCKE,Kane Brown,"contemporary country,country,country road",3621506,79,0.67,0.65,95.25,0.49,-5.45,0.04,0.25,0.1,0.0
6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,"neo mellow,pop,pop rock",3618995,79,0.47,0.2,141.32,0.2,-8.26,0.03,0.11,0.88,0.0
5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,"alt z,dream smp,electropop,pop",2962061,79,0.67,0.56,153.07,0.55,-6.46,0.05,0.13,0.69,0.0
7rkW85dBwwrJtlHRDkJDAC,NAV,"canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap",2690772,79,0.82,0.64,129.35,0.5,-5.82,0.15,0.18,0.18,0.0
45TgXXqMDdF8BkjA83OM7z,Rod Wave,florida rap,2392063,79,0.84,0.36,131.29,0.26,-11.88,0.14,0.12,0.16,0.0
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,"dance pop,dutch house,edm,electro house,pop,pop dance,progressive electro house,slap house,tropical house",2253810,79,0.58,0.7,118.19,0.42,-6.67,0.05,0.11,0.26,0.02
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,"atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",2235374,79,0.91,0.78,118.54,0.52,-4.4,0.18,0.07,0.03,0.0
1aS5tqEs9ci5P9KD9tZWa6,Bonez MC,"german hip hop,hamburg hip hop",1712282,79,0.74,0.69,111.07,0.39,-7.11,0.25,0.15,0.19,0.08
6Ip8FS7vWT1uKkJSweANQK,Dave,uk hip hop,1530093,79,0.75,0.65,88.01,0.84,-6.22,0.22,0.17,0.33,0.0
48HORs6F9P7IgdyKrk4MZC,Tarcísio do Acordeon,,1454580,79,0.71,0.82,150.06,0.92,-4.79,0.03,0.15,0.68,0.0
70kkdajctXSbqSMJbQO424,Kacey Musgraves,"contemporary country,country dawn,pop,texas country",1027790,79,0.51,0.31,85.47,0.39,-9.62,0.03,0.7,0.87,0.0
