track_id,name,artist_id,artist_name,genres,popularity,explicit,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,collabs
2dpaYNEQHiRxtZbfNsse99,Happier,"64KEffDW9EtZ1y2vBYgq8T,7EQ0qTo7fWT7DPxmxtSYEc","Marshmello,Bastille","brostep,edm,pop,pop dance,progressive electro house,metropopolis,modern rock,pop,pop rock,tropical house",82,FALSE,214289,0.687,0.792,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015,1
7a53HqqArd4b9NF4XAmlbI,Kings & Queens,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,"dance pop,pop",82,FALSE,162398,0.637,0.69,-4.057,0.0405,0.00786,0.0,0.124,0.457,129.857,0
30bqVoKjX479ab90a8Pafp,Star Shopping,2kCcBybjl3SAtIcwdWpUe3,Lil Peep,"emo rap,lgbtq+ hip hop",82,TRUE,142000,0.585,0.471,-9.934,0.0616,0.0967,0.0184,0.115,0.323,93.099,0
3KYOGt8IO6j8wptkG9THag,Take Me To Church,2FXC3k01G6Gw61bmprjgqS,Hozier,"irish singer-songwriter,modern rock,pop",82,FALSE,241688,0.566,0.664,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945,0
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"boy band,pop,post-teen pop,talent show",82,FALSE,199986,0.726,0.787,-2.494,0.0737,0.009,0.0,0.0596,0.888,124.99,0
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,0ECwFtbIWEVNwjlrfc6xoL,Eagles,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,rock,soft rock,yacht rock",82,FALSE,391376,0.579,0.508,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125,0
003vvx7Niy0yvhvHt4a68B,Mr. Brightside,0C0XlULifJtAgn6ZNCW2eu,The Killers,"alternative rock,dance rock,modern rock,permanent wave,rock",82,FALSE,222973,0.352,0.911,-5.23,0.0747,0.00121,0.0,0.0995,0.236,148.033,0
6DCZcSspjsKoFjzjrWoCdn,God's Plan,3TVXtAsR1Inumwj472S9r4,Drake,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",82,TRUE,198973,0.754,0.449,-9.211,0.109,0.0332,8.29e-05,0.552,0.357,77.169,0
1mqlc0vEP9mU1kZgTi6LIQ,September,4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire","disco,funk,jazz funk,motown,quiet storm,soul",82,FALSE,215093,0.693,0.911,-3.691,0.0305,0.183,0.000107,0.3,0.982,125.895,0
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"dance pop,piano rock,pop,pop rock",82,FALSE,257266,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016,0
6o3QUC5oAE4g6WxRIFcZtb,Wishing Well,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"chicago rap,melodic rap",82,TRUE,194621,0.65,0.613,-6.13,0.128,0.00336,0.0,0.267,0.0804,149.972,0
249gnXrbfmV8NG6jTEMSwD,Life Goes On,3Nrfpe0tUJi4K4DXYWgMUX,BTS,"k-pop,k-pop boy group",82,FALSE,207481,0.566,0.716,-5.733,0.0424,0.00691,0.0,0.37,0.45,81.068,0
2374M0fQpWi3dLnB54qaLX,Africa,0PFtn5NtBbbUNbU9EAmIWF,TOTO,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock",82,FALSE,295893,0.671,0.373,-18.064,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,0
2uaiyLKnYvazyfR0Ky3Kbk,Let Me Down Slowly,5IH6FPUwQTxPSXurCrcIov,Alec Benjamin,"alt z,dream smp,electropop,pop",82,FALSE,169353,0.649,0.548,-5.692,0.0318,0.733,0.0,0.136,0.506,150.036,0
4Hf7WnR761jpxPr5D46Bcd,Treat You Better,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"canadian pop,dance pop,pop,viral pop",82,FALSE,187973,0.624,0.803,-4.105,0.246,0.123,0.0,0.114,0.821,166.018,0
2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,5JZ7CnR6gTvEMKX4g70Amv,Lauv,"dance pop,electropop,pop",82,FALSE,197436,0.752,0.505,-7.621,0.253,0.535,2.55e-06,0.104,0.419,91.97,0
2gam98EZKrF9XuOkU13ApN,Promiscuous,"2jw70GZXlAI8QzWeY2bgRc,5Y5TRrQiqgUO4S36tzjIRZ","Nelly Furtado,Timbaland","canadian latin,canadian pop,dance pop,pop,pop rap,dance pop,hip hop,hip pop,pop,pop rap,urban contemporary",82,FALSE,242293,0.808,0.97,-6.098,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,1
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),"3TVXtAsR1Inumwj472S9r4,3hcs9uc56yIGFCSy9leWe7","Drake,Lil Durk","canadian hip hop,canadian pop,hip hop,rap,toronto rap,chicago drill,chicago rap,drill,hip hop,rap,trap",82,TRUE,261492,0.761,0.518,-8.871,0.134,0.244,3.47e-05,0.107,0.522,133.976,1
5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,2wY79sveU1sp5g7SokKOiI,Sam Smith,"dance pop,pop,uk pop",82,FALSE,172723,0.479,0.419,-6.517,0.0389,0.568,0.000217,0.11,0.186,85.014,0
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"0EmeFodog0BfCgMzAIvKQp,7aBzpmFXB4WWpPl2F7RjBe","Shakira,Wyclef Jean","colombian pop,dance pop,latin,latin pop,pop,rap kreyol",82,FALSE,218093,0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,1
3hB5DgAiMAQ4DzYbsMq1IT,Love Yourself,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"canadian pop,pop",82,FALSE,233720,0.609,0.378,-9.828,0.438,0.835,0.0,0.28,0.515,100.418,0
7AQim7LbvFVZJE3O8TYgf2,Fuck Love (feat. Trippie Redd),"15UsOTVnJzReFVN1VCnxy4,6Xgp2XMz1fhVYe7i6yNAax","XXXTENTACION,Trippie Redd","emo rap,miami hip hop,melodic rap,rap,trap",82,TRUE,146520,0.797,0.533,-9.74,0.0412,0.0172,0.000152,0.103,0.329,131.036,1
7GX5flRQZVHRAGd6B4TmDO,XO Tour Llif3,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,"melodic rap,philly rap,rap,trap",82,TRUE,182706,0.732,0.75,-6.366,0.231,0.00264,0.0,0.109,0.401,155.096,0
711MglQhnhOF3UAiAs9A59,Robbery,4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,"chicago rap,melodic rap",82,TRUE,240050,0.669,0.683,-5.17,0.054,0.278,0.0,0.268,0.579,159.996,0
4ARPvK8DHLwt4oX65ZAFMw,Look At Me!,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,"emo rap,miami hip hop",82,TRUE,126345,0.763,0.726,-6.405,0.282,0.259,0.0,0.0976,0.349,139.059,0
14JzyD6FlBD5z0wV5P07YI,when the party's over,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"electropop,pop",82,FALSE,196077,0.498,0.104,-14.08,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,0
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"canadian pop,dance pop,pop,viral pop",82,FALSE,199440,0.866,0.813,-4.063,0.0554,0.38,0.0,0.0779,0.969,121.998,0
7hpJ9tATWb2vztlq99hERP,Maniac,4Uc8Dsxct0oMqx0P6i60ea,Conan Gray,"bedroom pop,electropop,indie pop,pop",82,FALSE,185773,0.623,0.647,-5.438,0.04,0.00122,0.0,0.354,0.522,107.987,0
3Dv1eDb0MEgF93GpLXlucZ,Say So,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"dance pop,pop",82,TRUE,237893,0.787,0.673,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962,0
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,"electropop,pop",82,FALSE,245425,0.704,0.225,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,0
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,6olE6TJLqED3rqDCT0FyPh,Nirvana,"alternative rock,grunge,permanent wave,rock",82,FALSE,301920,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,0
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,"dance pop,pop",82,TRUE,207320,0.717,0.653,-5.634,0.0658,0.229,0.0,0.101,0.412,106.966,0
32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),"3hv9jJF3adDNsBSIQDqcjp,0du5cEVh5yTK9QJze8zA0C","Mark Ronson,Bruno Mars","dance pop,neo soul,pop,dance pop,pop",82,FALSE,269666,0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,1
3PfIrDoz19wz7qK7tYeu62,Don't Start Now,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"dance pop,pop,uk pop",82,FALSE,183290,0.793,0.793,-4.521,0.083,0.0123,0.0,0.0951,0.679,123.95,0
2rRJrJEo19S2J82BDsQ3F7,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,"alternative r&b,melodic rap,pop,pop rap",82,FALSE,159381,0.784,0.43,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.087,0
3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,"246dkjvS1zLTtiykXe5h60,1zNqQNIdeOUZHb8zbZRFMX","Post Malone,Swae Lee","dfw rap,melodic rap,rap,melodic rap,trap",82,FALSE,158040,0.76,0.479,-5.574,0.0466,0.556,0.0,0.0703,0.913,89.911,1
4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"latin,reggaeton,trap latino",82,FALSE,175918,0.86,0.791,-4.784,0.0568,0.169,0.000106,0.106,0.887,92.023,0
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,"69GGBxA162lTqCwzJG5jLp,4gzpq5DPGxSnKTe4SA8HAU","The Chainsmokers,Coldplay","dance pop,edm,electropop,pop,pop dance,tropical house,permanent wave,pop",82,FALSE,247160,0.617,0.635,-6.769,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,1
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',0rvjqX7ttXeg3mTy8Xscbt,Journey,"album rock,classic rock,hard rock,mellow gold,rock,soft rock",81,FALSE,250986,0.5,0.748,-9.072,0.0363,0.127,0.0,0.447,0.514,118.852,0
09IStsImFySgyp0pIQdqAc,The Middle,"2qxJFvFYMEDqd7ui6kSAcq,6WY7D3jk8zTrHtmkqqo5GI,4lDBihdpMlOalxy1jkUbPl","Zedd,Maren Morris,Grey","complextro,dance pop,edm,electro house,electropop,german techno,pop,pop dance,tropical house,contemporary country,country,texas country,pop edm",81,FALSE,184732,0.753,0.657,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01,1
55Am8neGJkdj2ADaM3aw5H,Train Wreck,4IWBUUAFIplrNtaOHcJPRM,James Arthur,"pop,talent show,uk pop",81,FALSE,208826,0.311,0.485,-5.726,0.0365,0.701,0.0,0.0726,0.225,77.355,0
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),"23zg3TcAtWQy7J6upgbUnj,7sfl4Xt5KmfyDs2T3SVSMK,3ipn9JLAPI5GUEo4y4jcoi","Usher,Lil Jon,Ludacris","atl hip hop,dance pop,pop,r&b,south carolina hip hop,urban contemporary,atl hip hop,crunk,dance pop,dirty south rap,pop rap,southern hip hop,atl hip hop,dirty south rap,hip hop,pop rap,rap,southern hip hop,trap",81,FALSE,250373,0.894,0.791,-4.699,0.112,0.0183,0.0,0.0388,0.583,105.018,1
5P5cGNzqh6A353N3ShDK6Y,Bad Romance,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,"dance pop,pop",81,TRUE,294573,0.697,0.921,-3.75,0.0391,0.00305,3.65e-05,0.0831,0.721,118.99,0
2RttW7RAu5nOAfq6YFvApB,Happier,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"pop,uk pop",81,FALSE,207520,0.522,0.385,-7.355,0.0288,0.536,0.0,0.135,0.236,89.792,0
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,"pop,uk pop",81,FALSE,185486,0.641,0.324,-5.851,0.0299,0.698,0.0,0.328,0.273,110.184,0
7hDc8b7IXETo14hHIHdnhd,Passionfruit,3TVXtAsR1Inumwj472S9r4,Drake,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",81,TRUE,298940,0.809,0.463,-11.377,0.0396,0.256,0.085,0.109,0.364,111.98,0
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"conscious hip hop,hip hop,rap,west coast rap",81,TRUE,177000,0.908,0.621,-6.638,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,0
6mORGLOz79w6VsCRLWYYuK,The Night We Met,6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,"indie folk,stomp and holler",81,FALSE,208211,0.443,0.369,-9.514,0.0441,0.969,0.277,0.638,0.0989,174.107,0
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (& Metro Boomin),"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Offset,Metro Boomin","atl hip hop,hip hop,pop rap,rap,southern hip hop,trap,hip hop,pop rap,rap,southern hip hop,trap",81,TRUE,172800,0.88,0.428,-8.28,0.206,0.149,5.07e-05,0.114,0.333,100.007,1
52okn5MNA47tk87PeZJLEL,Let You Down,6fOMl44jA4Sp5b9PpYCkzz,NF,"hip hop,pop rap,rap",81,FALSE,212120,0.662,0.714,-5.68,0.121,0.312,0.0,0.179,0.464,147.997,0
1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,06HL4z0CvFAxyc27GXpf02,Taylor Swift,pop,81,FALSE,231826,0.76,0.703,-5.412,0.054,0.103,0.0,0.0913,0.57,95.997,0
2nLtzopw4rPReszdYBJU6h,Numb,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,"alternative metal,nu metal,post-grunge,rap metal",81,FALSE,185586,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,0
5RubKOuDoPn5Kj5TLVxSxY,TE MUDASTE,4q3ewBCX7sLwd24euuV69X,Bad Bunny,"latin,reggaeton,trap latino",81,TRUE,130013,0.811,0.637,-4.835,0.0591,0.234,0.000572,0.118,0.471,92.025,0
7B3z0ySL9Rr0XvZEAjWZzM,Sofia,3l0CmX0FuQjFxr8SK7Vqag,Clairo,"bedroom pop,indie pop,pop",81,FALSE,188386,0.744,0.619,-9.805,0.039,0.598,0.00372,0.231,0.641,112.997,0
7CHi4DtfK4heMlQaudCuHK,Lose Control,"0xRXCcSX89eobfrshSVdyu,4EPJlUEBy49EX1wuFOvtjK,2nm38smINjms1LtczR0Cei","MEDUZA,Becky Hill,Goodboys","edm,pop dance,pop house,tropical house,dance pop,house,pop,pop dance,pop house,tropical house,uk dance,uk pop,uk dance",81,FALSE,168387,0.598,0.526,-8.659,0.0415,0.129,0.0,0.14,0.529,123.935,1
2TH65lNHgvLxCKXM3apjxI,Callaita,"4q3ewBCX7sLwd24euuV69X,0GM7qgcRCORpGnfcN2tCiB","Bad Bunny,Tainy","latin,reggaeton,trap latino,latin,latin hip hop,latin pop,pop reggaeton,reggaeton,reggaeton flow,trap latino",81,TRUE,250533,0.61,0.624,-4.773,0.309,0.6,2.12e-06,0.243,0.244,176.169,1
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,"canadian contemporary r&b,canadian pop,pop",81,TRUE,237520,0.667,0.719,-5.371,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,0
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,"dance pop,pop,urban contemporary",81,FALSE,291293,0.709,0.824,-8.824,0.0453,0.207,0.000307,0.0888,0.867,118.818,0
78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,"dance pop,pop",81,FALSE,134239,0.707,0.955,-4.593,0.222,0.127,0.0,0.202,0.575,125.989,0
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,"dance pop,pop,post-teen pop",81,FALSE,206458,0.488,0.343,-8.985,0.0436,0.556,0.0,0.21,0.0978,102.819,0
4y3OI86AEP6PQoDE6olYhO,Sucker,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,"boy band,dance pop,pop,post-teen pop",81,FALSE,181026,0.842,0.734,-5.065,0.0588,0.0427,0.0,0.106,0.952,137.958,0
4u7EnebtmKWzUH433cf5Qv,Bohemian Rhapsody - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"classic rock,glam rock,rock",81,FALSE,354320,0.414,0.404,-9.928,0.0499,0.271,0.0,0.3,0.224,71.105,0
6u7jPi22kF8CTQ3rb9DHE7,Old Town Road - Remix,"7jVv8c5Fj3E9VhNjxT4snq,60rpJ9SgigSd16DOAG7GSa","Lil Nas X,Billy Ray Cyrus","lgbtq+ hip hop,pop,country,country rock",81,FALSE,157066,0.878,0.619,-5.56,0.102,0.0533,0.0,0.113,0.639,136.041,1
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),"3Nrfpe0tUJi4K4DXYWgMUX,26VFTg2z8YR0cCuwLzESi2","BTS,Halsey","k-pop,k-pop boy group,dance pop,electropop,etherpop,indie poptimism,pop",81,FALSE,229773,0.645,0.862,-4.757,0.0965,0.0923,0.0,0.192,0.798,119.991,1
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),"4qIVPF0s71ZYW3qzhu5GkF,5fSVkkuijRIpxuvSqysYiP","Kina,Snøw","sad lo-fi,sad rap,sad lo-fi,sad rap",81,FALSE,179080,0.498,0.235,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917,1
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,"246dkjvS1zLTtiykXe5h60,0VRj0yCOv2FXJNP47XQnx5","Post Malone,Quavo","dfw rap,melodic rap,rap,atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap",81,TRUE,220293,0.63,0.804,-4.183,0.0363,0.215,0.0,0.253,0.492,123.146,1
3tNE4i6TBqMdyTZxHDAn9B,Sweet but Psycho,4npEfmQ6YuiwW1GpUmaq3F,Ava Max,"dance pop,pop",81,FALSE,187436,0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,0
6moU77g9RQyMzHNuKEaQKq,It's You,4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,"canadian hip hop,pop",81,FALSE,212606,0.732,0.463,-6.972,0.0287,0.374,0.0,0.194,0.397,95.971,0
0TK2YIli7K1leLovkQiNik,Señorita,"7n2wHs1TKAczGzO7Dd2rGr,4nDoRrQiYLoBzwC5BhVJzF","Shawn Mendes,Camila Cabello","canadian pop,dance pop,pop,viral pop,dance pop,pop,post-teen pop",81,FALSE,190960,0.759,0.54,-6.039,0.0287,0.037,0.0,0.0945,0.75,116.947,1
696DnlkuDOXcMAnKlTgXXK,ROXANNE,0vRvGUQVUjytro0xpb26bs,Arizona Zervas,"pop rap,rhode island rap",81,TRUE,163636,0.621,0.601,-5.616,0.148,0.0522,0.0,0.46,0.457,116.735,0
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),"66W9LaWS0DPdL7Sz8iYGYe,0ZED1XzwlLHW4ZaG4lOT6m","JP Saxe,Julia Michaels","alt z,canadian contemporary r&b,electropop,pop,pop rock,alt z,dance pop,electropop,pop,post-teen pop",81,FALSE,208687,0.464,0.473,-10.086,0.129,0.866,0.0,0.109,0.604,75.801,1
5a6pdCHlWS2ekOOQ70QnAr,July,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,"alt z,dance pop,pop,post-teen pop",81,FALSE,156106,0.708,0.186,-8.953,0.0422,0.868,0.0,0.0779,0.321,72.541,0
5vdp5UmvTsnMEMESIF2Ym7,Another One Bites The Dust - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,"classic rock,glam rock,rock",81,FALSE,214653,0.933,0.528,-6.472,0.161,0.112,0.312,0.163,0.754,109.967,0
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),"56mfhUDKa1vec6rSLZV5Eg,07YZf4WDAMNwqr4jfgOZ8y","Jawsh 685,Jason Derulo","nz pop,dance pop,pop,pop rap,post-teen pop",81,TRUE,171374,0.767,0.481,-8.52,0.0803,0.234,0.0,0.269,0.761,150.076,1
4lsHZ92XCFOQfzJFBTluk8,You Got It,3wVXTWabe3viT0jF7DfjOL,Vedo,"pop r&b,r&b",81,TRUE,203144,0.762,0.433,-8.937,0.187,0.143,0.0,0.118,0.394,122.074,0
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),"0eDvMgVFoNV3TpwtrVCoTj,31W5EY0aAly4Qieq6OFu6I","Pop Smoke,A Boogie Wit da Hoodie","brooklyn drill,melodic rap,rap,trap",81,TRUE,190534,0.905,0.647,-5.065,0.107,0.0187,0.0,0.282,0.367,130.97,1
2VgJDTfkuwlm7WIHnvtRCQ,You Are The Reason,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,"neo mellow,pop,pop rock",81,FALSE,204326,0.329,0.234,-7.725,0.0303,0.913,0.0,0.132,0.199,170.466,0
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),"7CajNmpbOovFoOoasH2HaY,6M2wZ9GZgrQXHCFfjv46we","Calvin Harris,Dua Lipa","dance pop,edm,electro house,house,pop,progressive house,uk dance,dance pop,pop,uk pop",81,FALSE,214846,0.791,0.862,-3.24,0.11,0.037,2.19e-05,0.0814,0.592,123.994,1
02kDW379Yfd5PzW5A6vuGt,Lemonade,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Internet Money,Gunna,Don Toliver,NAV","rap,trap,atl hip hop,hip hop,melodic rap,rap,trap,pop,rap,trap,canadian hip hop,canadian trap,hip hop,melodic rap,pop rap,rap,toronto rap,trap",81,TRUE,195428,0.799,0.66,-6.153,0.079,0.256,0.0,0.111,0.471,140.04,1
7dt6x5M1jzdTEt8oCbisTK,Better Now,246dkjvS1zLTtiykXe5h60,Post Malone,"dfw rap,melodic rap,rap",81,TRUE,231266,0.68,0.578,-5.804,0.04,0.331,0.0,0.135,0.341,145.038,0
6SFStUDQZNaGPKWOx9ZiJB,2002,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,"dance pop,pop,pop dance,post-teen pop,tropical house,uk pop",81,FALSE,186986,0.697,0.683,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,0
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),"13ubrt8QOOCPljQ2FL1Kca,2p1fiYHYiXz9qi0JJyxBzN","A$AP Rocky,Skepta","east coast hip hop,hip hop,rap,trap,birmingham grime,grime,instrumental grime,rap",81,TRUE,205040,0.854,0.569,-8.151,0.106,0.0609,0.0816,0.1,0.294,80.015,1
1rqqCSm0Qe4I9rUvWncaom,High Hopes,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,modern rock,81,FALSE,190946,0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,0
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,"dance pop,pop,pop rap,post-teen pop",81,FALSE,190306,0.789,0.711,-4.248,0.041,0.0332,0.0,0.0876,0.753,112.985,0
5O2P9iiztwhomNh8xkR9lJ,Night Changes,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"boy band,pop,post-teen pop,talent show",81,FALSE,226600,0.672,0.52,-7.747,0.0353,0.859,0.0,0.115,0.37,120.001,0
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,"boy band,pop,post-teen pop,talent show",81,FALSE,245493,0.6,0.663,-5.802,0.0477,0.225,0.0,0.119,0.286,121.07,0
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,"540vIaP2JwjQb9dm3aArA4,1uNFoZAHBGtllmzznpCI3s","DJ Snake,Justin Bieber","dance pop,edm,electronic trap,pop,pop dance,pop rap,canadian pop,pop",81,FALSE,205946,0.649,0.716,-5.371,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,1
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),"0eDvMgVFoNV3TpwtrVCoTj,6jGMq4yGs7aQzuGsMgVgZR","Pop Smoke,Lil Tjay","brooklyn drill,brooklyn drill,melodic rap,nyc rap",81,TRUE,213333,0.48,0.602,-6.335,0.368,0.487,0.0,0.0848,0.269,179.798,1
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),"0NIPkIjTV8mB795yEIiPYL,3l0CmX0FuQjFxr8SK7Vqag","Wallows,Clairo","indie pop,modern rock,pop,bedroom pop,indie pop,pop",81,FALSE,178000,0.682,0.683,-6.444,0.0287,0.156,2.32e-05,0.273,0.64,120.023,1
0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,0LcJLqbBmaGUft1e9Mm8HV,ABBA,"europop,swedish pop",81,FALSE,230400,0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,0
2KpCpk6HjXXLb7nnXoXA5O,Ni**as In Paris,"3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x","JAY-Z,Kanye West","east coast hip hop,hip hop,rap,chicago rap,rap",81,TRUE,219333,0.757,0.882,-6.125,0.248,0.0763,0.0,0.251,0.684,140.047,1
6C7RJEIUDqKkJRZVWdkfkH,Stronger,5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"chicago rap,rap",81,TRUE,311866,0.625,0.726,-7.731,0.155,0.00728,0.0,0.318,0.483,103.98,0
2Z8WuEywRWYTKe1NybPQEW,Ride,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,"modern rock,rock",81,FALSE,214506,0.645,0.713,-5.355,0.0393,0.00835,0.0,0.113,0.566,74.989,0
6i0V12jOa3mr6uu4WYhUBr,Heathens,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,"modern rock,rock",81,FALSE,195920,0.732,0.396,-9.348,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,0
0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,"dance pop,pop",81,FALSE,206693,0.853,0.56,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,0
