artist_id,followers,genres,popularity,name
0bMt8SJlp0gFRUufzifS05,706337,german hip hop,68,K.I.Z
4VgvR7eu3k2T20mo6mXhXF,705362,"argentine rock, latin alternative, latin rock, rock en espanol, rock nacional, ska argentino",62,Intoxicados
1MzXJ8AaHdidMAnjgcahS4,703149,pop nacional,67,Delacruz
1bqxdqvUtPWZri43cKHac8,700525,"dance pop, electropop, pop, post-teen pop, viral pop",73,MAX
0KOSzgkMlkeowt1tgIg6ca,699298,"turkish hip hop, turkish trap pop",61,Heijan
7dlqUnjoF2U2DkNDMhcgG4,699184,"australian hip hop, australian pop",65,Hilltop Hoods
0kObWap02DEg9EAJ3PBxzf,698356,"album rock, mellow gold, new romantic, new wave, new wave pop, soft rock",66,Starship
2LRoIwlKmHjgvigdNGBHNo,696608,"colombian pop, latin, pop reggaeton, reggaeton, reggaeton colombiano, trap latino",80,Feid
18hpynG63scJYxOSDYHUVN,696052,"turkish pop, turkish trap pop",49,Burak King
4oE4ASN8auDhoW9vsXp3VJ,695841,"brazilian hip hop, funk ostentacao, rap nacional antigo",56,MV Bill
4YYxffPVDFe9XoqqbRW6Bq,695740,cumbia 420,76,L-Gante
2Eo4Yaukt9d6dnZrY5hQKi,695626,"argentine rock, latin alternative, latin rock, rock en espanol, rock nacional",63,Ciro y los Persas
08mjMUUjyTchMHCW7evc3R,694410,"turkish pop, turkish trap pop",62,Hande Yener
18ISxWwWjV6rPLoVCXf1dz,690197,"german cloud rap, german hip hop",70,RIN
6x9jRPDmA8Ihpw3A9FBowD,686969,"german hard rock, german rock",66,BÃ¶hse Onkelz
2kreKea2n96dXjcyAU9j5N,686077,"dance pop, disco, girl group, hi-nrg, mellow gold, motown, new wave pop, quiet storm, soft rock",65,The Pointer Sisters
0jdNdfi4vAuVi7a6cPDFBM,685439,"italian hip hop, trap italiana",69,Lazza
4q2SZIdLq6YTc9cZLCclWc,685137,turkish rock,59,Son Feci Bisiklet
5ISjkNS17JpCwiFtW80lpV,684624,"german pop, german reggae",63,Seeed
1mcqfNCReSFxun2vIWvC28,684241,opm,59,KZ Tandingan
4ckLjJztj53Ifid7WHweBn,684193,turkish pop,56,Aleyna Tilki
0tMFcqLXhtm1Gep20iuIR3,682640,"deep german hip hop, frauenrap, german hip hop",61,SXTN
2ShoGcsu8kekluGvbggGKQ,681490,"turkish hip hop, turkish trap pop",59,Taladro
5D56dZmhE9DgT01XixdHiD,679330,"belo horizonte indie, brazilian edm, funk carioca, nova mpb",67,Lagum
4tgxFlmtGx08MtTKWeqEuR,678644,"classic bollywood, filmi, ghazal, sufi",52,Amitabh Bachchan
3b5bg1k6N9u31OtzSfK2dP,676573,"francoton, french hip hop, pop urbaine, rap francais",59,Dosseh
4qIVPF0s71ZYW3qzhu5GkF,675001,"sad lo-fi, sad rap",73,Kina
2lolQgalUvZDfp5vvVtTYV,674061,"adult standards, easy listening, lounge, vocal jazz",66,Tony Bennett
2XcZshqzPKm3iZcmt73R8D,673439,"reggaeton flow, trap chileno, trap latino, urbano espanol",72,Pablo Chill-E
19LIHDDSHBD5NyYHI3gpzB,671505,"filmi, modern bollywood, pakistani pop, sufi",64,Shilpa Rao
1VBflYyxBhnDc9uVib98rw,669571,"candy pop, dance pop, edm, electropop, metropopolis, pop, pop dance, swedish electropop, swedish synthpop",69,Icona Pop
0a4r2EnsevvHCukoJ1xFwJ,669145,"opm, pinoy indie, pinoy rock",55,juan karlos
0cbL6CYnRqpAxf1evwUVQD,669010,"german alternative rock, german pop, german punk, german rock",67,Die Ãrzte
4NgNsOXSwIzXlUIJcpnNUp,666583,"canadian pop, canadian singer-songwriter, ectofolk, lilith, neo mellow, new wave pop, permanent wave, pop rock",63,Sarah McLachlan
04AIS3XqFcq2k8w3Tx4AmU,665970,"french hip hop, pop urbaine, rap francais",51,Siboy
6xF3XdxG7VHRmQmTJxRqX8,665945,"funk carioca, nova mpb, pop, pop nacional, post-teen pop",60,Manu Gavassi
4T83el9VQDI0zOyU9zcYNq,665288,"arabesk, deep turkish pop, turkish pop, turkish trap pop",50,Soner SarÄ±kabadayÄ±
75i9GaW2MJUgt4BkdUnuUY,665142,"funk carioca, funk ostentacao, funk paulista",77,MC Ryan SP
0BqURncJM5B1BBu7UM51eq,665052,"latin, reggaeton, reggaeton flow, trap latino",75,Guaynaa
04QHNiih9ZesPvals6II1h,664868,"funk carioca, funk consciente, funk ostentacao, funk paulista",68,MC Marks
4hBCDHUWTljP6BDl5AekgW,663863,tamil pop,59,Vivek - Mervin
5KEG7G8LDYlHgFDqZyEEs2,663699,"album rock, blues rock, classic rock, mellow gold, soft rock, sophisti-pop",60,Chris Rea
1EfwyuCzDQpCslZc8C9gkG,663120,"german pop, german reggae, german rock, partyschlager",66,SDP
1gRNBaI4yn6wCCTvRhGWh8,662942,"adult standards, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock",66,Don McLean
3ApUX1o6oSz321MMECyIYd,662166,"electropop, indie pop rap, pop, pop rap",74,Quinn XCII
6Ww3OMFzCaO33ulKh1LBFN,660954,"opm, pinoy reggae, pinoy rock, pop rock",60,Hale
28ie4NNTa2VW2QV4Zray8M,659560,funk carioca,76,Mc Poze do Rodo
0id62QV2SZZfvBn9xpmuCl,658485,"pop soul, r&b",70,Aloe Blacc
1A9o3Ljt67pFZ89YtPPL5X,658458,"alternative r&b, chill r&b, indie r&b, indie soul, pop, r&b, scandinavian r&b, swedish soul",70,Snoh Aalegra
66vIaZFb8okZH0npc4eQ5q,658328,"turkish pop, turkish rock, turkish singer-songwriter",61,emre aydÄ±n
3VHAySZQPlfGlNLslzXYpN,654906,"r&b en espanol, rap latina",70,Nathy Peluso
44IvvHRk2XF243QLA2VOa8,653701,"southern hip hop, trap, viral rap",65,Stunna 4 Vegas
0cjkWe9VXcECGiOEHFuTfc,653507,"funk carioca, funk consciente, funk ostentacao, funk paulista",66,Mc Lipi
2kIs76sEGiulKeqetZq6ua,652685,"francoton, french hip hop, pop urbaine, rap calme, rap francais",63,Jok'air
1WQBwwssN6r8DSjUlkyUGW,652466,"funk carioca, funk consciente, funk ostentacao, trap funk",72,MC Cabelinho
20gsENnposVs2I4rQ5kvrf,651069,"dance pop, edm, electro house, pop, pop dance, pop edm, tropical house",77,Sam Feldt
5XJDexmWFLWOkjOEjOVX3e,650734,"reggaeton, reggaeton flow, trap boricua, trap latino, trap triste",77,Eladio Carrion
3meJIgRw7YleJrmbpbJK6S,650452,hoerspiel,87,Die drei ???
1PpRPZXSS5ka7m5NW2TO7q,650216,"turkish folk, turkish jazz, turkish pop, turkish singer-songwriter",57,Nil Karaibrahimgil
1tGLEVy901arulIovZtdLc,649540,"forro, sertanejo pop",57,Luan Estilizado
1cNPXWhKfjI0fT5EMCnamR,648566,"funk carioca, funk paulista, rave funk",67,Dj Guuga
7EyzyrMNgqiK8bMrbkOT9l,648000,rap mineiro,69,Sidoka
3GBBxBdoolb0B5YizZq9bF,647272,"german drill, german hip hop",65,Eno
1yIifIA91WgmfzBcjbQB8i,646541,"deep german hip hop, german hip hop, german trap, german underground rap, kurdish hip hop",58,Kurdo
0Cp8WN4V8Tu4QJQwCN5Md4,646389,"alt z, nz pop, pop",70,BENEE
5slpk6nu2IwwKx0EHe3GcL,645603,"eurovision, german pop",62,Lena
7uaIm6Pw7xplS8Dy06V6pT,644674,"alternative r&b, melodic rap, pop, pop rap",73,Trevor Daniel
68abRTdO4meYReMWHvBYb0,639983,"contemporary country, country, country road",65,Chris Lane
6dn6x1XOng3LOAnfTjUn77,639762,"alt z, dance pop, electropop, pop, post-teen pop, social media pop",68,AJ Mitchell
1WMwuNKzEFtU6pPkdtryYS,638291,"latin, latin hip hop, reggaeton, reggaeton flow, trap latino",69,Kendo Kaponi
61lyPtntblHJvA7FMMhi7E,638278,"destroy techno, edm, electro house, house, pop dance, progressive house, tropical house, uk dance",69,Duke Dumont
2gzWmhOZhDN6gXL49JW9qj,634935,"south african hip hop, south african pop, south african trap",56,Nasty C
1Kjs5u8GQf6zCFdTj6SI9E,634254,"polish hip hop, polish trap",71,Malik Montana
0FJz7XR37hH69traaHLijA,632170,"desi pop, filmi, modern bollywood, sufi",59,Shaarib Toshi
27LlKWxS3KXW7RRAxN5S8s,632003,"italian hip hop, rap napoletano, trap italiana",69,Geolier
6aX6KqXgEcARRHwvWxHcFW,630882,"canadian pop, pop, social media pop",62,Johnny Orlando
1YlibpAvhJBbMZMBwN1KGv,630771,opm,57,The Juans
0vRvGUQVUjytro0xpb26bs,630634,"pop rap, rhode island rap",72,Arizona Zervas
14CHVeJGrR5xgUGQFV5BVM,630213,"brooklyn drill, new york drill, rap, trap",75,Fivio Foreign
0GWNKI3VPEcJsOIEhUjmxd,629433,"brazilian hip hop, brazilian reggae, nova mpb",63,Rael
03cvjFEHz8eGwYHq1L0Pp2,628566,turkish alt pop,63,Kaan BoÅnak
4ssUf5gLb1GBLxi1BhPrVt,627857,"cantautor, latin afrobeat, latin alternative, latin rock, nueva cancion, rock en espanol",66,Jorge Drexler
4StjyzjcmZ7a9QncHVf0pu,627377,"deep turkish pop, persian pop, turkish pop, turkish trap pop",56,Simge
6TxINSxeDX9C70nAiJZoVA,625940,funk carioca,55,Mc Neguinho do ITR
1YOVBTvznjiDvtAj4ExHeo,625475,brazilian hip hop,65,BK
62DmErcU7dqZbJaDqwsqzR,624785,"dancehall, modern reggae, reggae fusion",69,Popcaan
6DVipHzYsPlIoA0DW8Gmns,622819,"alternative hip hop, detroit hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop",64,"Royce Da 5'9"""
05mFGgWzooDQMWGNcNsM05,622335,"funk carioca, pop teen brasileiro",60,Sandy e Junior
7gU9VyFRN3JWPJ5oHOil60,618342,"francoton, pop urbaine",70,Tayc
5MbNzCW3qokGyoo9giHA3V,617282,"atl hip hop, hip hop, psychedelic hip hop, rap, underground hip hop",69,EARTHGANG
1LOB7jTeEV14pHai6EXSzF,616992,"dance pop, edm, electro house, electropop, electropowerpop, pop, pop dance, pop edm, tropical house",69,Cash Cash
6O4EGCCb6DoIiR6B1QCQgp,611997,"alternative dance, alternative r&b, chillwave, indie soul, indietronica, new rave",64,Toro y Moi
7ohlPA8dRBtCf92zaZCaaB,611881,"australian rock, mellow gold, permanent wave, pop rock, rock, soft rock",68,Crowded House
5WgRuO0mhM36NFoapzpWBH,607499,"brazilian hip hop, brazilian rock, pop rap brasileiro, r&b brasileiro",58,Rashid
7MZj0XxqxlCZPj6JsMQq0Z,607135,"anadolu rock, turkish pop, turkish rock",52,Feridun DÃ¼zaÄaÃ§
6Av6GMCOznZIlHuNcBWgf4,605764,"nyc rap, rap, southern hip hop, trap, underground hip hop, vapor trap",61,Jay Critch
3MdXrJWsbVzdn6fe5JYkSQ,605684,"pop, pop r&b, r&b, trap queen",67,Latto
0HlxL5hisLf59ETEPM3cUA,604978,"eurodance, europop, german techno, hamburg electronic, happy hardcore",68,Scooter
3bvfu2KAve4lPHrhEFDZna,604371,"latin pop, spanish pop",71,Lola Indigo
5UdFr0GeO7jKIaNIJgwB36,603738,"desi hip hop, desi pop, desi trap, hindi hip hop",58,Raftaar
4az97MtWmBQ5Db3GfDh9j9,603008,"drill espanol, urbano espanol",72,Morad
0ea0y5ZxnN5TbEDzNtx5Fk,602681,"desi pop, punjabi pop",56,Nimrat Khaira
6WY7D3jk8zTrHtmkqqo5GI,602263,"contemporary country, country, texas country",77,Maren Morris
5aMmmNxw4vgpc5XC6hK0zp,601048,"neo mellow, pop rock",63,The Calling
3Xt3RrJMFv5SZkCfUE8C1J,600953,"alt z, art pop, dance pop, electropop, escape room, indie poptimism, pop, post-teen pop, transpop",69,Kim Petras
2RJawMqX9ESxws2KMtHyP3,600505,"desi hip hop, desi pop, punjabi hip hop, punjabi pop",53,Deep Jandu
1MuQ2m2tg7naeRGAOxYZer,599013,"argentine indie, argentine rock, latin alternative, latin rock, post-punk argentina, rock en espanol, rock nacional",60,Luis Alberto Spinetta
5FKchcZpQOkqFvXBj1aCvb,598636,"brostep, canadian electronic, edm, electro house, electronic trap",63,Excision
4Vr0nv4nM4aqWfj76zDTTp,598005,turkish alternative rock,62,YaÅlÄ± Amca
1VcbchGlIfo3Gylxc3F076,595767,"australian pop, australian rock",60,Cold Chisel
6SvFyXN6qzhw95Bj4HoevV,595407,"disney, post-teen pop, social media pop",62,China Anne McClain
2eqoJbzUGDwys5ENUkbT3h,593575,"nyc rap, pop r&b",67,J.I the Prince of N.Y
0JBdTCGs111JKKYfLqOEBa,592633,"frauenrap, german hip hop, german pop",68,Shirin David
5FVBduYaeVBb6JIghza7v6,592000,"filmi, tamil pop",65,Santhosh Narayanan
5WFFFHVqeVk5tLuYh2KjQy,591175,"brazilian hip hop, pop nacional, pop rap brasileiro, r&b brasileiro",66,Luccas Carlos
0mMqD2uqwvCjFvlzo6ayGi,590528,"afro soul, amapiano, south african pop",62,DJ Maphorisa
72KyoXzp0NOQij6OcmZUxk,590055,"australian rock, rock",61,Midnight Oil
5q0uL3T6JoEVGylrtCnfCb,589648,,44,Enes Batur
04vj3iPUiVh5melWr0w3xT,588644,"art pop, electro-pop francais, electropop, metropopolis, shimmer pop",61,Christine and the Queens
05hirnMeVIzCrcUxbrysZU,586723,"francoton, pop urbaine",66,Hatik
3QTDHixorJelOLxoxcjqGx,585421,"alternative r&b, hip hop, indie soul, la pop, r&b, rap, underground hip hop",66,SiR
6jStlKLflTMUN6BajxrNlj,584194,"chanson, french indie pop, french pop, french rock, nouvelle chanson francaise",62,Julien DorÃ©
6hypPYDPSsgioRRfBXve38,582398,"arabesk, deep turkish pop, turkish pop, turkish trap pop",52,GÃ¼lben Ergen
5GqnSMX8p2hxqsM6LqDty3,582391,"funk carioca, funk paulista",59,MC JottaPÃª
5MouCg6ta7zAxsfMEbc1uh,582225,dance pop,67,OMI
2q9wk5fkeU2C9CgCKdh4AN,582154,"funk carioca, funk consciente, funk ostentacao, funk paulista",69,Mc IG
1OAjDaKgg00KCUYqDe68un,582069,"eurodance, europop, italo dance",72,Gigi D'Agostino
6kaefrHSdAvxhhCVDFTCEL,581464,"latin arena pop, post-teen pop",70,Dulce MarÃ­a
5FK1YzcREfjBuxM8i7UtBe,578252,"turkish pop, turkish trap pop",60,Ece Mumay
1EpyA68dKpjf7jXmQL88Hy,577480,"alternative r&b, chicago rap, escape room, hip hop, indie soul, neo soul, underground hip hop",59,Noname
1VJ0briNOlXRtJUAzoUJdt,576784,australian house,69,FISHER
6IFXsrXBpwbIqtOUOiAa3p,576318,"album rock, australian rock, bubblegum pop, classic rock, mellow gold, new wave pop, soft rock, yacht rock",62,Rick Springfield
586uxXMyD5ObPuzjtrzO1Q,575366,electropop,71,Sofi Tukker
7ygNQCdpQWW7iSWAxDhvhI,573980,"cumbia 420, cumbia pop",61,DJ Alex
3EOEK57CV77D4ovYVcmiyt,573235,israeli pop,70,Dennis Lloyd
0ebNdVaOfp6N0oZ1guIxM8,573131,k-pop,66,SUGA
2K5nCggbhSZ00YCYP5qkZS,572593,"italian hip hop, trap italiana",67,Shiva
2Cx19OTMqa6gpz2l60cGG2,572104,"chanson, francoton, french pop, french rock",62,Jean-Jacques Goldman
0HSc7yUdNSosxRb2UJnXlz,572091,german pop,54,Namika
4F4pp8NUW08JuXwnoxglpN,571855,"rap catala, rap latina, trap catala, trap latino, urbano espanol",66,Bad Gyal
5rBUMBV7L6zPsEKnlgiOm9,571170,"turkish hip hop, turkish trap, turkish trap pop",54,Yener Ãevik
1EUmQM6xgUQLUkJVcvSdey,566816,"opm, pinoy indie, pinoy rock",53,Orange & Lemons
4uJNQGa3L2frXDxwgouTIw,566509,"francoton, french hip hop, pop urbaine",69,Franglish
0GM7qgcRCORpGnfcN2tCiB,566277,"latin, latin hip hop, latin pop, pop reggaeton, reggaeton, reggaeton flow, trap latino",81,Tainy
27w1NoOLMX7tJMYqcetPyG,566084,"chicago rap, conscious hip hop, hip hop, pop rap, rap, trap, underground hip hop",64,VIC MENSA
6euPnGzBlDysAC5ecVguNZ,565892,"francoton, french pop, variete francaise",58,M. Pokora
6rl53MP8HSoiugpqzA50Zh,565154,"eurovision, francoton, french pop",61,Amir
6Q6qTNC2rAegcR5QjzcRgE,564585,"argentine rock, cumbia villera, rock en espanol",61,Gilda
6USv9qhCn6zfxlBQIYJ9qs,564187,"alternative pop rock, pop",73,Dominic Fike
3hzijSzD6IwOV4SY2SiWQp,563255,"anadolu rock, turkish alternative, turkish alternative rock, turkish rock",57,Hayko Cepkin
5eir5zFJpES4j7gsymbVyl,560897,"dutch hip hop, dutch pop",73,Ronnie Flex
0ndVqPlOidgsJ4yB3Fc5ec,560537,latin viral pop,51,Adexe & Nau
5IAxUWLiTMsvc1oWPrczNj,560436,"turkish alt pop, turkish pop",64,Melek Mosso
1mZu3rO7qSD09GdDpePHhY,559262,"art rock, dance rock, hi-nrg, new romantic, new wave, new wave pop, synthpop",60,Frankie Goes To Hollywood
7xklw3WodFZiNNmQt3DIgp,558557,"modern rock, pop punk, socal pop punk",64,Angels & Airwaves
4mAsWDGLUIEdo6imU77WG6,556688,"italian adult pop, italian pop, italian reggae",65,Boomdabash
0Pl4c5YACE9Hwq4l48d9kv,556630,"forro, piseiro",57,Biu do Piseiro
6pVmT18pd1QaofDegZUEKX,554877,"argentine rock, cumbia villera",62,La Nueva Luna
7ygtjsCTrCQZAYYPOne9uE,554171,opm,56,Erik Santos
5gs4Sm2WQUkcGeikMcVHbh,552509,"belgian hip hop, french hip hop, pop urbaine, rap belge, rap francais",68,Hamza
4sldxVDeyb0J8OMoYApqfV,550373,turkish singer-songwriter,56,Kalben
6RdcIWVKYYzNzjQRd3oyHS,549082,"bergamo indie, italian indie pop, italian pop, milan indie",71,Pinguini Tattici Nucleari
4KDxYlnGZEiS60pAnfZf4W,548599,"forro, sertanejo pop",61,Avine Vinny
3TJGVUkSJzk5ZPixMFczZX,547834,,76,Vitor Fernandes
0oNOkdVXXFaWC9tPb7Ol10,547478,"brazilian hip hop, funk carioca, funk ostentacao, trap brasileiro",65,Dfideliz
5Y3MV9DZ0d87NnVm56qSY1,547273,trap argentino,81,Tiago PZK
3A9B6c1CrSPauiOblw7pWz,546250,german pop,66,Nico Santos
6UDhlW8uEVBBrqHS3RrKuv,543176,"german alternative rap, german hip hop, german pop, german rock",65,Casper
0TeVa4xdLB8vdzjsvKH6Ri,543091,"latin, latin pop, post-teen pop",69,AnahÃ­
3xDVmZmDpaF1uuez2N7mKl,540997,german pop,55,Tim Bendzko
28AyklUmMECPwdfo8NEsV0,540771,"folk rock, mellow gold, soft rock",69,Jimmy Buffett
0dUyjgCyjfj5eMx6bX2TWf,539627,"trap argentino, trap latino, trap triste",71,FMK
6KWcxMWVNVIYbdOQyJtsSy,539535,"adult standards, brill building pop, doo-wop, easy listening, lounge, rock-and-roll, rockabilly, vocal jazz",62,The Platters
7qbMZFoPRwWU9m3Xi1KV83,538265,funk carioca,47,TainÃ¡ Costa
0WK3H9OErSn5zKOkOV5egm,537187,"rap, trap",70,DDG
06Q5VlSAku57lFzyME3HrM,535965,cumbia pop,64,Ke Personajes
0wwDZj4zgZORjTGhTujAKx,533579,"deep german hip hop, german hip hop",58,Mert
1Fmb52lZ6Jv7FMWXXTPO3K,533411,"glam punk, rock",66,Joan Jett & The Blackhearts
5AAzeysphag0NxJxLbbVla,533238,"french hip hop, pop urbaine, rap calme, rap conscient",59,Columbine
32UhRcgdXO6LdLhOpfIdxp,532758,"francoton, french hip hop, pop urbaine, rap conscient",58,Rohff
00C6n2psbFm6XWqyPCXJ5v,531390,turkish singer-songwriter,53,Ufuk Beydemir
0kjGPGtoyKwKVOZAKmv5K6,530780,"brazilian edm, funk carioca, pop nacional",69,GIULIA BE
6ynopZPMBXcIGBI9M02Un5,530132,german hip hop,68,Haftbefehl
6jEiUoyyJNPHzSR0Nib6HX,526577,"canadian rock, pop rock",61,Walk Off the Earth
7okSU80WTrn4LXlyXYbX3P,525692,"alt z, pop",77,Clinton Kane
6iVo62B0bdTknRcrktCmak,522009,k-pop,61,KAI
2TQ4CGgxxCWHqa9yYIGDoU,521624,"trap latino, trap venezolano, venezuelan hip hop",72,Big Soto
6vPXtLmNd3mW0dd1Rb9eQ9,519789,"rap canario, trap latino, urbano espanol",64,Don Patricio
2EFpb61Lpi0l5ldOiqbZkK,519772,"francoton, french hip hop, pop urbaine, rap francais",65,Landy
5wugb0kaq0J6nyQ5Xgd17i,518281,"dance pop, electropop, girl group, indie pop, indie poptimism, neo mellow, pop, post-teen pop",63,Aly & AJ
3dH7pcBScIJQboDyMzUzez,517640,"francoton, french hip hop, pop urbaine, rap francais",61,GLK
7rTPCNINGzMp3Hc8Xqht5Z,517234,"french hip hop, pop urbaine, rap francais",57,13 Block
6ODCVWBfGNFUf1bpo0c2Ge,516879,"afrofuturismo brasileiro, brazilian hip hop, funk carioca, indie curitibano, pop lgbtq+ brasileira, r&b brasileiro, rap feminino nacional, rap latina",53,Karol ConkÃ¡
2tQbSWgZLIB8MXMnsXVRro,516427,"dance pop, opm",57,Nina
6EPlBSH2RSiettczlz7ihV,516183,"brooklyn drill, nyc rap",82,Sleepy Hallow
4NeCu267LZemnoq44lZYKy,515958,opm,53,Julie Anne San Jose
3y24n3XhZ96wgwRXjvS17T,514221,"g funk, gangster rap, hip hop, rap, west coast rap",71,Coolio
5xYkM2vMrE23taj6tl7qkm,511912,"funk carioca, trap funk",67,Pk
37ioGUZGhKk7VjWIocx8kM,511898,"french hip hop, pop urbaine, rap conscient, rap francais",65,DTF
0mkH5jj3goQ51JtPKVodTo,511013,turkish pop,60,Mustafa Sandal
51DevdOxIJin6DB1FXJpD1,510314,turkish trap,76,UZI
5KBbs98MK59UNMF1VTwMmz,509373,"francoton, french pop, variete francaise",56,Claudio CapÃ©o
2QDHxmDObOuv9MCeBYiFtq,509119,"turkish hip hop, turkish trap, turkish trap pop",59,Ceg
6rqlONGmPuP2wJVSfliLBI,507285,"german pop, german rock",61,Peter Fox
4etv0ut4ws0GbXBtolzf5e,507157,"classic bollywood, desi pop, filmi, ghazal, sufi",58,Mukesh
1TYJOhNSxMOODWiDVhuyZb,506890,brazilian hip hop,71,Kawe
32lo0J8u6KZJTwBOIBrdYS,506625,"electronica, funk rock, nu jazz, nz reggae",60,Fat Freddy's Drop
2crPPfVdmrxn5yUHLQVqOI,506367,"turkish alt pop, turkish jazz, turkish pop, turkish rock, turkish singer-songwriter",51,Ceylan Ertem
6jf2eKjiPT6P18RbOSLzf0,505582,"desi pop, filmi, modern bollywood, sufi",64,Arko
0qpsFfOT3SmdGmnyV6rOhS,505229,"desi pop, filmi, modern bollywood",65,Meet Bros.
7CW7QdOgRStOg7JktRuZ3E,503281,"francoton, pop urbaine",61,Imen Es
5g63iWaMJ2UrkZMkCC8dMi,501801,"dark trap, emo rap, melodic rap, underground hip hop, vapor trap",73,Lil Tracy
0YqeL4iGLLNiwRXZvew1TM,501608,"french hip hop, pop urbaine, rap francais",60,Larry
0gCGZZ1Ibo5QsOnll977PD,499129,"canadian hip hop, canadian trap, melodic rap, toronto rap, trap, underground hip hop, vapor trap",58,KILLY
5JMLG56F1X5mFmWNmS0iAp,498867,"alt z, electropop, pop, tropical house",76,Chelsea Cutler
68YeXpLt3jB7JHQS5ZjMGo,496824,trap baiano,67,Teto
1SUu1Bi7ev9HbOzyVC77qD,495643,"deep german hip hop, german hip hop, turkish hip hop",66,Kool Savas
0UbJJayomun8CvZKCPH9j3,494952,"forro, sertanejo pop",64,LuÃ­za & MaurÃ­lio
5ILrArfIV0tMURcHJN8Q07,494022,"lilith, neo mellow, piano rock, pop rock, post-teen pop",64,Vanessa Carlton
0vsVZPe7ziQLQ3eqwUTc4H,493390,sertanejo pop,43,Day e Lara
1lMEWvvUlwzQ5OKB4w1HTn,491632,turkish alt pop,63,Perdenin ArdÄ±ndakiler
4sg4no0TXdsrM1s4SVUwNF,490438,"frauenrap, german hip hop, german pop",68,Juju
1SxuyHZnLUFyFHGzdGaxZk,488932,francoton,59,Wejdene
1FvjvACFvko2Z91IvDljrx,486980,"chicago rap, conscious hip hop, drill, escape room, hip hop, rap, underground hip hop",62,Mick Jenkins
4TAoP0f9OuWZUesao43xUW,486865,"afro dancehall, afropop, ghanaian hip hop, nigerian pop, swedish dancehall",68,Mr Eazi
2oeTqp8DgAmtnP2WGc1OS2,486755,"desi hip hop, hindi hip hop",43,Naezy
3xEJ7cDz5rdg6VM8E6Mqhf,486729,"french hip hop, pop urbaine, rap francais",67,DA Uzi
1Qv4E1VgZOGnOYd99Kp5Bs,486276,"argentine reggae, argentine rock, latin alternative, latin rock, rock en espanol, rock nacional",59,Las Pelotas
0lHB0Qc4pmD5RkTLlHeESo,486097,"funk bh, funk carioca, funk ostentacao",66,MC L da Vinte
3ZotbHeyVQKxQCPDJuQ4SU,485816,"alternative hip hop, east coast hip hop, hardcore hip hop, hip hop, neo soul, queens hip hop",64,Q-Tip
3Wb38LDP3N4tkobValgE9D,483802,"perreo, reggaeton, reggaeton flow, trap latino",70,Juanka
77kULmXAQ6vWer7IIHdGzI,482617,contemporary country,71,Jordan Davis
1LIuN7ov1IBQDdLsU83ojl,482521,sertanejo pop,71,Hugo & Guilherme
1tG7s7S4sq2eFFW0QZyLbm,481302,"brooklyn drill, new york drill, nyc rap",76,Sheff G
1v3tdpIdBSW14rHUfiEVOv,481159,"contemporary country, country, country dawn, country pop, country road",69,Lauren Alaina
4utLUGcTvOJFr6aqIJtYWV,481041,"piano rock, viral pop",71,Skylar Grey
6q1sTU51oryTTcWTPTd0VC,480213,"turkce drill, turkish hip hop, turkish trap, turkish trap pop",66,BEGE
3vJJGsSAF5zQegZo5sJEh6,480139,"eurovision, turkish pop, turkish rock",63,Can Bonomo
28bHkFlKKHHudmgvnfYpiJ,480105,"arabesk, deep turkish pop, turkish pop",48,Deniz Seki
1caoBfXJrbKCwIaTzGkyHn,479635,"nz pop, nz reggae, pacific islands pop",65,SIX60
04TVfWdJWbfH0FOT2zA1Tg,478500,"chicha, cumbia chilena, cumbia villera",63,Amar Azul
0tC995Rfn9k2l7nqgCZsV7,477670,"desi pop, folk-pop, hindi indie, indian indie, indian singer-songwriter",62,Prateek Kuhad
1mV9h1AwhRXSjBFcYpajgY,477188,"funk carioca, funk ostentacao, funk paulista",67,Mc Lele JP
5ypxebeHEIXjMtJb17uJlI,476999,"alternative rock, modern rock, rock",64,Jet
6t1gpxYbY8OlLA7D2RiikQ,475166,"dance pop, edm, electro house, pop, pop dance, tropical house",72,Loud Luxury
0hWRVPGWjaXcEvg8l65Tx0,474578,"brazilian hip hop, musica triste brasileira, nova musica pernambucana, rap pernambucano",60,Luiz Lins
