track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3eekarcy7kvN4yt5ZFzltW,356,32.0,121.0,32077203.0,3861371.0,2687739.0,2424329.0,2976680.0,3928317.0,3101249.0,2701232.0,2352542.0,2060864.0,2271365.0,2044490.0,1667025.0,83,True,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0,4.0
7v8OynJxOxHoeS5C2UA9Y7,142,1.0,75.0,31978728.0,,,,1588384.0,16920406.0,6038557.0,3590223.0,2570189.0,1270969.0,,,,56,False,Nicht verdient,"Capital Bra, Loredana","4WZGDpNwrC0vNQyl9QzF7d, 2Im8m4STDBosjfmb5hmP80",0.719,0.65,11.0,-7.274,0.0,0.232,0.381,0.0,0.167,0.488,77.981,176953.0,4.0
6BXyD6UUPizpRpA7iOi99r,84,1.0,11.0,31571722.0,,,,,2098789.0,13599457.0,10166523.0,5706953.0,,,,,62,True,In meinem Benz,"AK AUSSERKONTROLLE, Bonez MC","07SFzTMeYf5P8Rd32a9Zzw, 1aS5tqEs9ci5P9KD9tZWa6",0.786,0.666,6.0,-5.266,1.0,0.536,0.167,0.0,0.235,0.737,154.862,164203.0,4.0
1EbdQ54jFLGEH94cUif3TI,205,8.0,89.0,31174625.0,,,,,1272732.0,10174461.0,6761252.0,4192322.0,2895035.0,2440598.0,2005412.0,1432813.0,64,False,7 Stunden,"LEA, Capital Bra","5Yo5iU2nf4H41waPl4ZnS1, 4WZGDpNwrC0vNQyl9QzF7d",0.767,0.558,11.0,-6.638,0.0,0.22,0.471,0.0,0.0653,0.325,110.573,174680.0,5.0
0BwO44CBPFWxAIO5ZbPf3N,113,1.0,36.0,30868155.0,,,,,7455796.0,11030884.0,6300939.0,4700703.0,1379833.0,,,,63,False,Roadrunner,Bonez MC,1aS5tqEs9ci5P9KD9tZWa6,0.795,0.607,7.0,-9.04,1.0,0.23,0.128,0.19,0.111,0.25,99.012,149028.0,4.0
6dNB3XdAzx7kTf5wa8Rg89,237,8.0,92.0,30509878.0,8480043.0,5234198.0,4164064.0,2915694.0,3060626.0,2582098.0,2456948.0,1616207.0,,,,,59,True,Wieso tust Du dir das an?,Apache 207,1qQLhymHXFPtP5U8KNKsm6,0.857,0.473,6.0,-6.962,0.0,0.0549,0.296,0.474,0.121,0.461,133.966,176067.0,4.0
0Dlcu2fgHklOnajVu2dUNU,310,35.0,119.0,30011023.0,5116905.0,4141986.0,3693726.0,2836196.0,2783584.0,2464320.0,2369619.0,1640598.0,2295230.0,1938914.0,619869.0,110076.0,57,True,Tilidin,"Capital Bra, Samra","4WZGDpNwrC0vNQyl9QzF7d, 6h1s4i4XKIYv4ErDelLDN0",0.631,0.673,6.0,-4.892,0.0,0.384,0.407,0.0,0.154,0.721,83.504,172036.0,4.0
466cKvZn1j45IpxDdYZqdA,187,5.0,90.0,29988540.0,,,,,10578444.0,7262997.0,4727866.0,3030286.0,1972071.0,1639264.0,239055.0,538557.0,71,True,Toosie Slide,Drake,3TVXtAsR1Inumwj472S9r4,0.83,0.49,1.0,-8.82,0.0,0.209,0.289,3.04e-06,0.113,0.845,81.604,247059.0,4.0
2qpZjutAe3pstQsjwSXQb4,125,3.0,26.0,29878506.0,,,,,,,,585744.0,5761234.0,10714562.0,7772209.0,5044757.0,68,False,Paradise,"VIZE, Joker Bra, Leony","09agIJMxCD2k87ys9Al0f0, 325L7kby6bkG5qSXXAFEWM, 2NpPlwwDVYR5dIj0F31EcC",0.885,0.725,6.0,-4.048,1.0,0.0456,0.0655,0.0,0.0389,0.905,129.993,156000.0,4.0
1lht8jb3c6rEiVaqX94enH,315,34.0,119.0,29828360.0,5266943.0,3910265.0,2805404.0,2398762.0,2563710.0,2423657.0,2529930.0,2444756.0,2414279.0,2385708.0,684946.0,,66,False,Light,Jerome,4xcDVatLFh6qlcm41er3LV,0.36,0.89,8.0,-5.645,1.0,0.0383,0.0171,0.252,0.146,0.0897,106.554,185916.0,3.0
2A0CxheiQGQdCiKtOR7jMP,279,34.0,102.0,29656735.0,,841584.0,3183908.0,4202571.0,4539764.0,3848668.0,3845908.0,3192437.0,2438971.0,2157613.0,901399.0,503912.0,68,False,The Passenger (LaLaLa) [feat. MOKABY],"LUM!X, D.T.E, Gabry Ponte, MOKABY","0TKFPt9w0AAEnhB9bd0pLy, 72HNCRVjK93J4ZnCY8rb1q, 5ENS85nZShljwNgg4wFD7D, 3AXI2Qfty5IVrmtQzi8weo",0.673,0.771,0.0,-6.178,0.0,0.137,0.0609,0.000277,0.209,0.687,125.061,159360.0,4.0
1XdMp6v9Q3N80WnKSbGfl4,174,13.0,58.0,29395611.0,,,,,,,2044217.0,6254350.0,7707408.0,6361607.0,4211934.0,2816095.0,65,False,Hollywood,"LA Vision, Gigi D'Agostino","02qlwM8fpqep7vX8KKEFmK, 1OAjDaKgg00KCUYqDe68un",0.744,0.793,7.0,-6.02,0.0,0.0291,0.00851,0.000231,0.363,0.325,116.0,199655.0,4.0
6bM4daGlfZHtKMQp8tEqVz,130,2.0,47.0,29262943.0,,,,,,,,6162040.0,10069970.0,6640671.0,3863074.0,2527188.0,61,True,2012,"Bausa, Juju","13bDjug9N0pyv3ZUINjkDV, 4sg4no0TXdsrM1s4SVUwNF",0.805,0.619,5.0,-7.907,0.0,0.0771,0.218,0.0,0.114,0.476,98.995,170200.0,4.0
