track_id,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
6DCZcSspjsKoFjzjrWoCdn,82,True,God's Plan,Drake,3TVXtAsR1Inumwj472S9r4,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,198973,4
6osaMSJh9NguagEDQcZaKx,75,False,Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin, Tyga","540vIaP2JwjQb9dm3aArA4, 1vyhD5VmyZ7KMfW5gqLgo5, 5LHRHt1k9lMyONurDHEdrp",0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,6osaMSJh9NguagEDQcZaKx,185195,4
4QPEwDdOMhY7rNS05mTyMR,71,False,Own It (feat. Ed Sheeran & Burna Boy),"Stormzy, Burna Boy, Ed Sheeran","2SrSdSvpminqmStGELCSNd, 3wcj11K77LjEY1PkEazffa, 6eUKZXaKkcviH0Ku9w2n3V",0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,4QPEwDdOMhY7rNS05mTyMR,216707,4
2gwkD6igEhQbDQegRCcdoB,75,True,Suge,DaBaby,4r63FhuTkUYltbVAg5TQnk,0.876,0.662,2,-6.482,0,0.426,0.0608,0,0.127,0.844,75.445,2gwkD6igEhQbDQegRCcdoB,163320,4
598yNsG1JFrGd4n2kMoz7F,68,True,Woah,Lil Baby,5f7VJjfbwm532GiveGC0ZK,0.882,0.602,11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,598yNsG1JFrGd4n2kMoz7F,183011,4
6uJONCdr2rC65BNmCnTBWK,68,True,GANG GANG,"JACKBOYS, Sheck Wes","7A8S43ryYdbWpJKeHRZRcq, 2RDOrhPqAM4jzTRCEb19qX",0.859,0.6,7,-4.63,0,0.301,0.071,0,0.353,0.568,123.017,6uJONCdr2rC65BNmCnTBWK,244761,4
5Id5B3dxJZhPcV9GzgYZZe,72,True,Quizas,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion","2kqUKsTuEj1lPbm6BSn1AU, 77ziqFxp5gaInVrF2lj4ht, 0KPX4Ucy9dk82uj4GpKesn, 14zUHaJZo1mnYtn6IBRaRP, 1pQWsZQehhS4wavwh7Fnxd, 2LRoIwlKmHjgvigdNGBHNo, 3E6xrwgnVfYCrCs0ePERDz, 1pgDilWYDWLoOgGjf1iHNu",0.727,0.815,3,-2.454,1,0.153,0.0258,0,0.231,0.677,176.075,5Id5B3dxJZhPcV9GzgYZZe,216067,4
1Xnn1TPyr5h0hpRAT4B4EA,67,True,Bellaquita - Remix,"Dalex, Lenny Tavárez, Anitta, Natti Natasha, Farruko, Justin Quiles","0KPX4Ucy9dk82uj4GpKesn, 1pQWsZQehhS4wavwh7Fnxd, 7FNnA9vBm6EKceENgCGRMb, 1GDbiv3spRmZ1XdM1jQbT7, 329e4yvIujISKGKz1BZZbO, 14zUHaJZo1mnYtn6IBRaRP",0.795,0.715,1,-3.582,1,0.0838,0.141,2.12e-06,0.179,0.758,165.941,1Xnn1TPyr5h0hpRAT4B4EA,304733,4
3GRSqlALWISqLeNncZMbpX,71,False,Mean It,"Lauv, LANY","5JZ7CnR6gTvEMKX4g70Amv, 49tQo2QULno7gxHutgccqF",0.746,0.45,7,-8.543,1,0.0872,0.0407,0,0.172,0.336,95.998,3GRSqlALWISqLeNncZMbpX,232853,4
7BKLCZ1jbUBVqRi2FVlTVw,84,False,Closer,"The Chainsmokers, Halsey","69GGBxA162lTqCwzJG5jLp, 26VFTg2z8YR0cCuwLzESi2",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,7BKLCZ1jbUBVqRi2FVlTVw,244960,4
7ef4DlsgrMEH11cDZd32M6,80,False,One Kiss (with Dua Lipa),"Calvin Harris, Dua Lipa","7CajNmpbOovFoOoasH2HaY, 6M2wZ9GZgrQXHCFfjv46we",0.791,0.862,9,-3.24,0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,7ef4DlsgrMEH11cDZd32M6,214847,4
5iwz1NiezX7WWjnCgY5TH4,75,False,Calma - Remix,"Pedro Capó, Farruko","4QVBYiagIaa6ZGSPMbybpy, 329e4yvIujISKGKz1BZZbO",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,5iwz1NiezX7WWjnCgY5TH4,238200,4
25sgk305KZfyuqVBQIahim,81,False,Sweet but Psycho,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,0.719,0.704,1,-4.724,1,0.0476,0.0691,0,0.166,0.628,133.002,25sgk305KZfyuqVBQIahim,187436,4
6Y4PDQv4XjYjHLeLmvyOt0,66,False,Si Te Vas,"Sech, Ozuna","77ziqFxp5gaInVrF2lj4ht, 1i8SpTcr7yvPOmcqrbnVXY",0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,0.554,174.101,6Y4PDQv4XjYjHLeLmvyOt0,204907,4
0pqnGHJpmpxLKifKRmU6WP,86,False,Believer,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347,4
24Yi9hE78yPEbZ4kxyoXAI,83,True,Roses - Imanbek Remix,"SAINt JHN, Imanbek","0H39MdGGX6dbnnQPt6NQkZ, 5rGrDvrLOV2VV8SCFVGWlj",0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,24Yi9hE78yPEbZ4kxyoXAI,176840,4
2bPtwnrpFNEe8N7Q85kLHw,64,False,Combatchy (feat. MC Rebecca),"Anitta, Lexa, Luísa Sonza, Rebecca","7FNnA9vBm6EKceENgCGRMb, 0jTDeBJQr3unrK29LklnAv, 4PzYKhC14sTJNEr0dzoo0d, 5MS6HieNmKxzkAM8amE8sr",0.826,0.73,1,-3.032,1,0.0809,0.383,0.000374,0.0197,0.605,150.134,2bPtwnrpFNEe8N7Q85kLHw,157600,4
7ntUbTIwmwOD6ygCMRZT6e,56,True,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)","French Montana, Post Malone, Cardi B, Rvssian","6vXTefBL93Dj5IqAWq6OTv, 246dkjvS1zLTtiykXe5h60, 4kYSro6naA4h99UJvo89HB, 1fctva4kpRbg2k3v7kwRuS",0.774,0.836,9,-2.323,0,0.152,0.288,2.44e-05,0.0824,0.494,112.014,7ntUbTIwmwOD6ygCMRZT6e,201271,4
4lKuzrdZrJuCAedbIslF3A,64,False,SENTADÃO,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro","5wbf52LA6kcaboHSN6NEF1, 2Cra8I2P4OnMkVguqZRVwi, 7C7NNCiIFavKH6oDarjp0v",0.68,0.869,6,-1.94,1,0.0589,0.178,0,0.223,0.924,173.997,4lKuzrdZrJuCAedbIslF3A,143448,4
5p7ujcrUXASCNwRaWNHR1C,79,True,Without Me,Halsey,26VFTg2z8YR0cCuwLzESi2,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,5p7ujcrUXASCNwRaWNHR1C,201661,4
4h8VwCb1MTGoLKueQ1WgbD,84,False,Wake Me Up,Avicii,1vCWHaC5f2uS3yhpwWbIA6,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4h8VwCb1MTGoLKueQ1WgbD,247427,4
6XHVuErjQ4XNm6nDPVCxVX,79,True,No Guidance (feat. Drake),"Chris Brown, Drake","7bXgB6jMjp9ATFy66eO08Z, 3TVXtAsR1Inumwj472S9r4",0.696,0.454,1,-6.756,0,0.153,0.123,0,0.155,0.136,92.928,6XHVuErjQ4XNm6nDPVCxVX,260640,4
6kls8cSlUyHW2BUOkDJIZE,75,False,Hate Me (with Juice WRLD),"Ellie Goulding, Juice WRLD","0X2BH1fck6amBIoJhDVmmJ, 4MCBfE4596Uoi2O4DtmEMz",0.657,0.768,8,-4.628,1,0.0507,0.108,0,0.144,0.759,75.025,6kls8cSlUyHW2BUOkDJIZE,186223,4
4ea9w8c4ROqiZpJVhfBA3m,65,True,Hot (Remix) [feat. Gunna and Travis Scott],"Travis Scott, Young Thug, Gunna","0Y5tJX1MQlPlqiwlOH1tJY, 50co4Is1HCEo8bhOyUWKpn, 2hlmm7s2ICUX0LVIhVFlZQ",0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,4ea9w8c4ROqiZpJVhfBA3m,279907,4
4AO1XhrgJczQ9bNVxdfKQe,69,True,WHAT TO DO? (feat. Don Toliver),"JACKBOYS, Travis Scott, Don Toliver","7A8S43ryYdbWpJKeHRZRcq, 0Y5tJX1MQlPlqiwlOH1tJY, 4Gso3d4CscCijv0lmajZWs",0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037,4AO1XhrgJczQ9bNVxdfKQe,250142,4
1rqqCSm0Qe4I9rUvWncaom,81,False,High Hopes,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,190947,4
2kJwzbxV2ppxnQoYw4GLBZ,81,False,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels","66W9LaWS0DPdL7Sz8iYGYe, 0ZED1XzwlLHW4ZaG4lOT6m",0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,2kJwzbxV2ppxnQoYw4GLBZ,208687,4
3ee8Jmje8o58CHK66QrVC2,83,True,SAD!,XXXTENTACION,15UsOTVnJzReFVN1VCnxy4,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,3ee8Jmje8o58CHK66QrVC2,166606,4
1G2CAJeP7rCwOZjlSJ0Zw3,64,False,Que Calor,"Major Lazer, J Balvin, El Alfa, Diplo","738wLrAtLtCtFOLvQBXOXp, 1vyhD5VmyZ7KMfW5gqLgo5, 2oQX8QiMXOyuqbcZEFsZfm, 5fMUXHkw8R8eOP2RNVYEZX",0.795,0.885,8,-4.129,1,0.0716,0.0372,0.00754,0.285,0.46,126.038,1G2CAJeP7rCwOZjlSJ0Zw3,169998,4
6TqXcAFInzjp0bODyvrWEq,72,False,Talk (feat. Disclosure),"Khalid, Disclosure","6LuN9FCkKOj5PcnpouEgny, 6nS5roXSAGhTGr34W6n7Et",0.9,0.4,0,-8.575,1,0.127,0.0516,0,0.0599,0.346,135.984,6TqXcAFInzjp0bODyvrWEq,197573,4
2jrAaawDRCn1JjeouxAyDN,63,True,Had Enough (feat. Quavo & Offset),"Don Toliver, Offset, Quavo","4Gso3d4CscCijv0lmajZWs, 4DdkRBBYG6Yk9Ka8tdJ9BW, 0VRj0yCOv2FXJNP47XQnx5",0.748,0.789,2,-4.579,1,0.103,0.262,0,0.13,0.671,147.957,2jrAaawDRCn1JjeouxAyDN,157133,4
3Z0oQ8r78OUaHvGPiDBR3W,73,False,Into the Unknown,"Idina Menzel, AURORA","73Np75Wv2tju61Eo9Zw4IR, 1WgXqy2Dd70QQOU7Ay074N",0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,3Z0oQ8r78OUaHvGPiDBR3W,194848,5
3GmJxfnUDrIs1iCfKUELFz,66,False,Supera - Ao Vivo,Marília Mendonça,1yR65psqiazQpeM79CcGh8,0.665,0.743,4,-4.434,1,0.0567,0.0604,0,0.959,0.658,131.573,3GmJxfnUDrIs1iCfKUELFz,147748,4
7dt6x5M1jzdTEt8oCbisTK,80,True,Better Now,Post Malone,246dkjvS1zLTtiykXe5h60,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,7dt6x5M1jzdTEt8oCbisTK,231267,4
6Qs4SXO9dwPj5GKvVOv8Ki,77,False,Dancing With A Stranger (with Normani),"Sam Smith, Normani","2wY79sveU1sp5g7SokKOiI, 2cWZOOzeOm4WmBJRnD5R7I",0.741,0.52,8,-7.513,1,0.0656,0.45,1.97e-06,0.222,0.347,102.998,6Qs4SXO9dwPj5GKvVOv8Ki,171030,4
3bidbhpOYeV4knp8AIu8Xn,82,False,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,258343,4
4bTZeO72FwMa6wKOiqoynL,73,True,Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam","77ziqFxp5gaInVrF2lj4ht, 1i8SpTcr7yvPOmcqrbnVXY, 2R21vXR83lH98kGeO99Y66, 1TtXnWcUs0FCkaZDPGYHdf, 1SupJlEpv7RS2tPNRaHViT",0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,4bTZeO72FwMa6wKOiqoynL,287773,4
6oJ6le65B3SEqPwMRNXWjY,77,False,Higher Love,"Kygo, Whitney Houston","23fqKkggKUBHNkbKtXEls4, 6XpaIBNiVzIetEPCWDvAFP",0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,6oJ6le65B3SEqPwMRNXWjY,228267,4
2PWjKmjyTZeDpmOUa3a5da,65,False,Cheirosa - Ao Vivo,Jorge & Mateus,1elUiq4X7pxej6FRlrEzjM,0.528,0.87,11,-3.123,1,0.0851,0.24,0,0.333,0.714,152.37,2PWjKmjyTZeDpmOUa3a5da,181930,4
29ZXwWOOLz9t5fa3eT3i7T,67,True,223's (feat. 9lokknine),"YNW Melly, 9lokknine","1cNDP5yjU5vjeR8qMf4grg, 0ceH34CATvfgphxnLRWFkm",0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,29ZXwWOOLz9t5fa3eT3i7T,176640,4
5F8ffc8KWKNawllr5WsW0r,60,False,Surtada - Remix Brega Funk,"Dadá Boladão, Tati Zaqui, OIK","36SRwzRkX5zW3ABjJrevqX, 0e68cnJyUTJu1nEuxxMSLm, 1B5n6jsxvFldc6Nq8Wx8VJ",0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,0.881,154.064,5F8ffc8KWKNawllr5WsW0r,152784,4
0KoiMHhqKLoL4xM54rcWYY,70,True,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B","540vIaP2JwjQb9dm3aArA4, 0C8ZW7ezQVs4URX5aX7Kqx, 1i8SpTcr7yvPOmcqrbnVXY, 4kYSro6naA4h99UJvo89HB",0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,0KoiMHhqKLoL4xM54rcWYY,212500,4
6V9fHiv84WlVTg7CSnIVY2,70,False,Graveyard,Halsey,26VFTg2z8YR0cCuwLzESi2,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,6V9fHiv84WlVTg7CSnIVY2,181806,4
1mpD5Q8IM32I4bF6eCpU74,67,False,Up All Night,Khalid,6LuN9FCkKOj5PcnpouEgny,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00333,0.102,0.669,93.992,1mpD5Q8IM32I4bF6eCpU74,157220,4
25ZAibhr3bdlMCLmubZDVt,77,False,QUE PRETENDES,"J Balvin, Bad Bunny","1vyhD5VmyZ7KMfW5gqLgo5, 4q3ewBCX7sLwd24euuV69X",0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,25ZAibhr3bdlMCLmubZDVt,222347,4
4SSnFejRGlZikf02HLewEF,75,False,bury a friend,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,4SSnFejRGlZikf02HLewEF,193143,4
58q2HKrzhC3ozto2nDdN4z,79,True,I Like It,"Cardi B, Bad Bunny, J Balvin","4kYSro6naA4h99UJvo89HB, 4q3ewBCX7sLwd24euuV69X, 1vyhD5VmyZ7KMfW5gqLgo5",0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,58q2HKrzhC3ozto2nDdN4z,253390,4
3tv697PZNnaQN0Mn2zGhS5,65,False,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,7MiDcPa6UiV3In7lIM71IN,0.794,0.937,8,-2.44,0,0.0336,0.366,4.15e-06,0.962,0.826,134.012,3tv697PZNnaQN0Mn2zGhS5,237517,4
7iHHxY2NLlJRAmlAmC4ahQ,73,True,Stuck In A Dream (feat. Gunna),"Lil Mosey, Gunna","5zctI4wO9XSKS8XwcnqEHk, 2hlmm7s2ICUX0LVIhVFlZQ",0.748,0.648,10,-6.445,0,0.0816,0.484,0,0.126,0.726,139.952,7iHHxY2NLlJRAmlAmC4ahQ,123560,4
1rfofaqEpACxVEHIZBJe6W,80,False,Havana (feat. Young Thug),"Camila Cabello, Young Thug","4nDoRrQiYLoBzwC5BhVJzF, 50co4Is1HCEo8bhOyUWKpn",0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,1rfofaqEpACxVEHIZBJe6W,217307,4
7KbF6AdprOXEEHlsq11Z6d,76,False,11 PM,Maluma,1r4hJ1h58CWwUQe3MxPuau,0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,7KbF6AdprOXEEHlsq11Z6d,175733,4
2xJCMIJfcNYDc5iR0sAm2O,79,False,New Rules,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,2xJCMIJfcNYDc5iR0sAm2O,209320,4
1000nHvUdawXuUHgBod4Wv,75,False,Panini,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,1000nHvUdawXuUHgBod4Wv,114893,4
7FGq80cy8juXBCD2nrqdWU,72,False,Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid","5CiGnKThu5ctn9pBxv7DGa, 26VFTg2z8YR0cCuwLzESi2, 6LuN9FCkKOj5PcnpouEgny",0.632,0.686,6,-7.665,0,0.243,0.549,0,0.2,0.329,89.949,7FGq80cy8juXBCD2nrqdWU,170770,4
4yI3HpbSFSgFZtJP2kDe5m,67,False,Look At Her Now,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,4yI3HpbSFSgFZtJP2kDe5m,162596,5
1Knctxx9vGZxpZfF66BIEa,77,True,Legends,Juice WRLD,4MCBfE4596Uoi2O4DtmEMz,0.594,0.798,4,-5.244,1,0.0844,0.115,0,0.143,0.381,142.049,1Knctxx9vGZxpZfF66BIEa,191840,4
3Dv1eDb0MEgF93GpLXlucZ,82,True,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,3Dv1eDb0MEgF93GpLXlucZ,237893,4
2JvzF1RMd7lE3KmFlsyZD8,79,True,MIDDLE CHILD,J. Cole,6l3HvQ5sa6mXTsMTB19rO5,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,2JvzF1RMd7lE3KmFlsyZD8,213594,4
116H0KvKr2Zl4RPuVBruDO,77,False,MIA (feat. Drake),"Bad Bunny, Drake","4q3ewBCX7sLwd24euuV69X, 3TVXtAsR1Inumwj472S9r4",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,116H0KvKr2Zl4RPuVBruDO,210368,4
5a6pdCHlWS2ekOOQ70QnAr,81,False,July,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW,0.708,0.186,9,-8.953,0,0.0422,0.868,0,0.0779,0.321,72.541,5a6pdCHlWS2ekOOQ70QnAr,156107,4
073ILU1C3APNRGF66VhtyA,66,False,Liar,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,073ILU1C3APNRGF66VhtyA,207039,4
6gBFPUFcJLzWGx4lenP6h2,85,True,goosebumps,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,6gBFPUFcJLzWGx4lenP6h2,243837,4
2Q9TaUXNM4mNSCgJjbmsJe,54,False,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,487N2T9nIPEHrlTZLL3SQs,0.39,0.903,0,-3.846,1,0.409,0.445,0,0.911,0.47,195.62,2Q9TaUXNM4mNSCgJjbmsJe,181670,4
1cVlW9WQiGlFdWUXFdFZGh,73,True,Pa' Olvidarme De Ella,"Piso 21, Christian Nodal","4bw2Am3p9ji3mYsXNXtQcd, 0XwVARXT135rw8lyw1EeWP",0.728,0.542,0,-5.195,1,0.0514,0.259,0,0.136,0.637,90.016,1cVlW9WQiGlFdWUXFdFZGh,227234,3
5WHTFyqSii0lmT9R21abT8,78,False,Don't Call Me Up,Mabel,1MIVXf74SZHmTIp4V4paH4,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,5WHTFyqSii0lmT9R21abT8,178480,4
7CZyCXKG6d5ALeq41sLzbw,75,False,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott","246dkjvS1zLTtiykXe5h60, 6ZLTlhejhndI4Rh53vYhrY, 0Y5tJX1MQlPlqiwlOH1tJY",0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,7CZyCXKG6d5ALeq41sLzbw,229573,4
1zi7xx7UVEFkmKfv06H8x0,83,False,One Dance,"Drake, WizKid, Kyla","3TVXtAsR1Inumwj472S9r4, 3tVQdUvClmAT7URs9V3rsp, 77DAFfvm3O9zT5dIoG0eIO",0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,173987,4
1VJwtWR6z7SpZRwipI12be,70,True,Candy,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,0.689,0.516,8,-5.857,1,0.0444,0.513,0,0.163,0.209,124.876,1VJwtWR6z7SpZRwipI12be,190920,4
1ndyl3wJCFs872XZ3ztPk6,72,False,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles, Natti Natasha, Farruko, Dalex, Lenny Tavárez, Zion","14zUHaJZo1mnYtn6IBRaRP, 1GDbiv3spRmZ1XdM1jQbT7, 329e4yvIujISKGKz1BZZbO, 0KPX4Ucy9dk82uj4GpKesn, 1pQWsZQehhS4wavwh7Fnxd, 1pgDilWYDWLoOgGjf1iHNu",0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,0.831,170.001,1ndyl3wJCFs872XZ3ztPk6,258600,4
3s4mrPrEFFPF0LmAfutW0n,66,True,The London (feat. J. Cole & Travis Scott),"J. Cole, Travis Scott, Young Thug","6l3HvQ5sa6mXTsMTB19rO5, 0Y5tJX1MQlPlqiwlOH1tJY, 50co4Is1HCEo8bhOyUWKpn",0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,3s4mrPrEFFPF0LmAfutW0n,200187,4
2qD7VoDYcrAPY0cVEfpsR5,60,False,Some que ele vem atrás,"Anitta, Marília Mendonça","7FNnA9vBm6EKceENgCGRMb, 1yR65psqiazQpeM79CcGh8",0.648,0.795,0,-5.536,0,0.17,0.0748,0,0.38,0.598,180.043,2qD7VoDYcrAPY0cVEfpsR5,194771,4
0tgVpDi06FyKpA1z0VMD4v,86,False,Perfect,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,0.599,0.448,8,-6.312,1,0.0232,0.163,0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,263400,3
3TKpJrY9q49Mj1JOsM9zGL,65,False,Family,"The Chainsmokers, Kygo","69GGBxA162lTqCwzJG5jLp, 23fqKkggKUBHNkbKtXEls4",0.584,0.607,11,-6.605,1,0.0356,0.426,0,0.101,0.374,117.817,3TKpJrY9q49Mj1JOsM9zGL,194827,4
0RDgqtvOHLwcI6yz9bjsZV,65,True,Perreo en La Luna,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid","2kqUKsTuEj1lPbm6BSn1AU, 77ziqFxp5gaInVrF2lj4ht, 0KPX4Ucy9dk82uj4GpKesn, 14zUHaJZo1mnYtn6IBRaRP, 1pQWsZQehhS4wavwh7Fnxd, 2LRoIwlKmHjgvigdNGBHNo",0.711,0.757,1,-4.188,0,0.29,0.268,0,0.367,0.724,174.013,0RDgqtvOHLwcI6yz9bjsZV,218587,4
4Clmg1g8n2yBYG13Z1oSdG,72,False,Baila Conmigo (feat. Kelly Ruiz),"Dayvi, Victor Cardenas, Kelly Ruíz","2TWBei99x2tV70bdYbWdAf, 00CMSJdbf36zOzKB3z8JrR, 0cCNT5RyWndpS7Zx7ISEDw",0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,4Clmg1g8n2yBYG13Z1oSdG,189818,4
0F7FA14euOIX8KcbEturGH,77,False,Old Town Road,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,0.907,0.53,1,-6.112,1,0.127,0.0578,2.23e-06,0.101,0.507,135.998,0F7FA14euOIX8KcbEturGH,113000,4
5vdp5UmvTsnMEMESIF2Ym7,81,False,Another One Bites The Dust - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,5vdp5UmvTsnMEMESIF2Ym7,214653,4
5uCax9HTNlzGybIStD3vDh,84,False,Say You Won't Let Go,James Arthur,4IWBUUAFIplrNtaOHcJPRM,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,5uCax9HTNlzGybIStD3vDh,211467,4
2bT1PH7Cw3J9p3t7nlXCdh,71,False,If I Can't Have You,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,2bT1PH7Cw3J9p3t7nlXCdh,191467,4
6RUKPb4LETWmmr3iAEQktW,82,False,Something Just Like This,"The Chainsmokers, Coldplay","69GGBxA162lTqCwzJG5jLp, 4gzpq5DPGxSnKTe4SA8HAU",0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,6RUKPb4LETWmmr3iAEQktW,247160,4
2fuCquhmrzHpu5xcA1ci9x,78,False,Under Pressure - Remastered 2011,"Queen, David Bowie","1dfeR4HaWDbWqFHLkxsg1d, 0oSGxfWSnnOXhD2fKuz2Gy",0.671,0.712,2,-7.815,1,0.0476,0.429,0,0.103,0.462,113.805,2fuCquhmrzHpu5xcA1ci9x,248440,4
2iUXsYOEPhVqEBwsqP70rE,80,False,Youngblood,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,2iUXsYOEPhVqEBwsqP70rE,203418,4
2uIX8YMNjGMD7441kqyyNU,78,False,ocean eyes,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,0.475,0.37,4,-7.725,0,0.0361,0.819,0.0577,0.0841,0.157,144.828,2uIX8YMNjGMD7441kqyyNU,200560,4
