track_id,times_in_daily_chart,top_peak_pos,avg_chart_pos,total_streams,January_streams,February_streams,March_streams,April_streams,May_streams,June_streams,July_streams,August_streams,September_streams,October_streams,November_streams,December_streams,popularity,explicit,name,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0kSXE42CihiQ74IOrXCbO6,361,64.0,100.0,13140061.0,881854.0,1000663.0,1114856.0,983410.0,1023963.0,1001216.0,1038941.0,1139916.0,1144040.0,1184959.0,1171631.0,1454612.0,35,False,Giderdi HoÅuma,YaÅlÄ± Amca,4Vr0nv4nM4aqWfj76zDTTp,0.682,0.693,0.0,-4.657,0.0,0.0282,0.257,0.0,0.23,0.791,125.008,220530.0,4.0
2uJlSN4MmKpto9AtXJWgTr,211,3.0,72.0,13127329.0,,2912619.0,3663315.0,1670072.0,1241954.0,1181165.0,1152715.0,1004589.0,300900.0,,,,46,True,EH BABA,Murda,2y1VzMKAa5nmfXKtJL9jnj,0.884,0.655,0.0,-4.232,1.0,0.301,0.362,0.0,0.102,0.471,94.08,134072.0,4.0
49nLiYUglfKP3GCIPkRZ4g,263,12.0,74.0,13023151.0,,292838.0,1555109.0,2240113.0,1616484.0,1852263.0,1786640.0,1439457.0,1072546.0,910937.0,227923.0,28841.0,52,True,PahalÄ±,Murda,2y1VzMKAa5nmfXKtJL9jnj,0.895,0.719,1.0,-4.086,0.0,0.194,0.0653,0.0142,0.0899,0.48,95.016,132150.0,4.0
0R0o8uOkDz40XsR6uwThfQ,366,55.0,108.0,12895531.0,1240528.0,1198449.0,1199040.0,988364.0,991600.0,1023303.0,1045729.0,980121.0,892722.0,1172735.0,1055659.0,1107281.0,64,True,Geceler,Ezhel,6LnJKrtFnTEGdbWQ2riWCL,0.788,0.497,11.0,-10.964,0.0,0.151,0.37,4.5e-06,0.0939,0.339,130.02,222928.0,4.0
3xegx5QZeKRjlLTUN1xfX1,320,12.0,100.0,12836537.0,748645.0,435156.0,482079.0,492834.0,1835136.0,1336083.0,1234035.0,1247532.0,1224525.0,1259886.0,1209015.0,1331611.0,62,False,AcÄ±nÄ±n Ä°lacÄ±,Adamlar,1g4J8P1JWwanNyyXckRX5W,0.595,0.532,8.0,-8.954,0.0,0.0242,0.095,0.000141,0.118,0.544,78.038,287318.0,4.0
5oecOcmSEHs7MZiB0NPbFu,366,75.0,108.0,12806558.0,1004533.0,913992.0,970045.0,869440.0,1060954.0,1011522.0,1060714.0,1105577.0,1107110.0,1258161.0,1181299.0,1263211.0,44,False,Bir Derdim Var,mor ve Ã¶tesi,5ixQSDvAMa5O758xG8MWXT,0.586,0.89,11.0,-1.988,0.0,0.0369,0.012,0.00508,0.114,0.426,119.062,204320.0,4.0
4BH1Z9kmxkq3U1mAYLtHPu,246,7.0,59.0,12805186.0,,,,27773.0,2161700.0,1704268.0,1699259.0,1703560.0,1574033.0,1431188.0,1199902.0,1303503.0,61,False,Neyin Nesi,Dolu Kadehi Ters Tut,0PhqM7UAxtvWYi5j4MwxSl,0.431,0.752,6.0,-9.055,0.0,0.311,0.107,0.0,0.367,0.688,208.323,196154.0,4.0
23KSyhPMqyUVrrLo300YiW,366,56.0,111.0,12774613.0,1235826.0,1186714.0,1245880.0,1076790.0,1063849.0,1028641.0,1071516.0,1073987.0,1002731.0,968902.0,866620.0,953157.0,60,False,Ne Farkeder,YÃ¼zyÃ¼zeyken KonuÅuruz,7gobcoscOfsY0nOeqqFzvU,0.567,0.626,7.0,-9.059,0.0,0.0519,0.219,0.966,0.108,0.625,90.027,192542.0,4.0
7msHf1EMPuB73Pq8zQV4Gw,126,2.0,25.0,12739962.0,,,,,,,,901074.0,4528291.0,3189136.0,2219505.0,1901956.0,45,False,Nirvana,"GÃ¼lÅen, EDIS","1F2v33FQTavJyaD7ZsyhdA, 1AM52XHXnWAEqnQwpxTLWm",0.758,0.642,9.0,-7.067,1.0,0.125,0.0277,0.0,0.092,0.552,97.982,139299.0,4.0
1l0cnUKIlkv7moUqGyjNqZ,200,7.0,53.0,12617616.0,,235140.0,3495721.0,2214968.0,1898222.0,1801471.0,1562676.0,1004850.0,404568.0,,,,55,False,El-Ãlem,TuÄÃ§e Kandemir,50z4meqYMvVCXEv2jDneDN,0.629,0.381,2.0,-10.698,0.0,0.0267,0.0208,2.21e-05,0.11,0.261,104.941,172000.0,3.0
03INrUW4VCJpDXKQzNEaKS,366,65.0,113.0,12604607.0,901982.0,871301.0,922359.0,860542.0,918915.0,917860.0,1029167.0,1115167.0,1169588.0,1308701.0,1247772.0,1341253.0,64,False,CevapsÄ±z Sorular,maNga,7rEIUw67hRTgievwuKQGSj,0.465,0.696,1.0,-4.517,0.0,0.0294,0.103,0.0,0.104,0.447,187.976,272040.0,4.0
6AP6D6ugyapF4aysoA008a,224,1.0,78.0,12437198.0,,,,,2517075.0,2519509.0,1791409.0,1296994.0,1211070.0,1377585.0,983742.0,739814.0,32,False,Spacejump,BEGE,6q1sTU51oryTTcWTPTd0VC,0.855,0.63,10.0,-8.081,0.0,0.0981,0.0251,0.0223,0.114,0.279,92.54,118054.0,4.0
6LGFK19LALZ05LABThD75w,256,7.0,88.0,12384600.0,,2025022.0,2335561.0,1263361.0,968313.0,907395.0,815666.0,176188.0,,1180272.0,1416113.0,1296709.0,58,True,PisliÄin ÃstÃ¼ne BasmÄ±Ålar,Gazapizm,2boacFGRX1WIo7NFS8B0F2,0.758,0.664,0.0,-7.424,1.0,0.0427,0.00542,0.000201,0.0829,0.666,126.029,202432.0,4.0
6ZO84z5SOlu7nCL7UONjOC,217,6.0,71.0,12266086.0,,589051.0,3459873.0,1892833.0,1571488.0,1612595.0,1227296.0,1023953.0,834905.0,54092.0,,,38,False,Yalan,Aleyna Tilki,4ckLjJztj53Ifid7WHweBn,0.455,0.779,2.0,-8.272,1.0,0.0451,0.00576,1.79e-05,0.101,0.0672,149.941,212149.0,4.0
